время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
61.32;807;22;22;1.0;1.14;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;240;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
61.72;845;22;22;1.0;1.14;2.29;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;239;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
62.15;768;23;23;1.0;1.17;2.38;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;239;163;55;1;;15;2.88;14.47;;;;1.5;0.0;345;63
62.54;781;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;239;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
62.97;871;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;240;163;55;1;;15;2.75;14.7;;;;1.7;0.0;345;63
63.17;781;22;22;1.0;1.16;2.33;22;0;65;43;0;0;0;0.0;0.0;156;127;69;56;55;15;90;238;161;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
63.57;807;21;21;1.0;1.1;2.21;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;235;164;55;1;;15;2.62;14.7;;;;1.5;0.0;345;63
64.0;807;23;23;1.0;1.17;2.38;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;238;162;55;1;;15;2.88;14.47;;;;1.6;0.0;345;63
64.42;807;22;22;1.0;1.14;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;238;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
64.83;871;22;22;1.0;1.13;2.27;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;239;163;55;1;;15;2.75;14.7;;;;1.7;0.0;345;63
65.21;756;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;238;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
65.62;781;23;23;1.0;1.19;2.41;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;90;238;161;55;1;;15;2.88;14.47;;;;1.6;0.0;345;63
66.04;756;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;237;164;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
66.46;845;21;21;1.0;1.13;2.27;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;237;163;55;1;;15;2.62;14.7;;;;1.6;0.0;345;63
66.86;756;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;236;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
67.07;781;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;236;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
67.47;781;21;21;1.0;1.12;2.25;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;233;164;55;1;;15;2.62;14.7;;;;1.5;0.0;345;63
67.88;730;23;23;1.0;1.17;2.38;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;235;163;55;1;;15;2.88;14.47;;;;1.4;0.0;345;63
68.26;871;21;21;1.0;1.12;2.25;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;238;164;55;1;;15;2.62;14.7;;;;1.6;0.0;345;63
68.68;768;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;237;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
69.09;807;22;22;1.0;1.16;2.33;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;237;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
69.5;781;22;22;1.0;1.17;2.35;22;0;65;43;0;0;0;0.0;0.0;156;127;69;8;55;15;90;239;161;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
69.91;820;21;21;1.0;1.12;2.26;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;237;163;55;1;;15;2.62;14.7;;;;1.5;0.0;345;63
70.31;845;22;22;1.0;1.13;2.27;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;238;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
70.73;756;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;235;164;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
70.94;820;22;22;1.0;1.14;2.29;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;237;164;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
71.34;781;22;22;1.0;1.17;2.36;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;237;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
71.76;768;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;237;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
72.18;820;22;22;1.0;1.14;2.29;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;164;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
72.59;832;22;22;1.0;1.15;2.33;22;0;65;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;237;164;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
72.99;768;22;22;1.0;1.14;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;237;164;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
73.43;832;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;237;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
73.84;832;21;21;1.0;1.12;2.26;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;237;163;55;1;;15;2.62;14.7;;;;1.6;0.0;345;63
74.24;832;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;238;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
74.44;807;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;238;164;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
74.85;845;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;90;239;162;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
75.28;768;22;22;1.0;1.14;2.3;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;237;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
75.69;807;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;239;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
76.09;845;22;22;1.0;1.14;2.29;22;0;65;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;238;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
76.5;781;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;239;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
76.91;807;22;22;1.0;1.15;2.31;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;238;163;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
77.33;717;102;102;1.0;4.05;9.56;22;0;64;253;105;0;0;0.0;0.0;140;127;68;56;68;2;90;411;160;55;1;;2;12.75;13.07;;;;5.7;61.0;345;63
77.72;1562;16;16;1.0;0.94;1.79;22;0;64;38;0;0;0;0.0;0.0;140;127;69;56;54;21;87;274;164;55;1;;16;2.0;14.7;;;;2.3;0.0;345;63
78.14;922;24;24;1.0;1.22;2.49;22;0;65;38;0;0;0;0.0;0.0;140;127;69;56;60;15;87;267;165;55;1;;10;3.0;14.47;;;;1.9;0.0;345;63
78.36;948;24;24;1.0;1.22;2.49;22;0;66;38;0;0;0;0.0;0.0;140;127;69;56;55;15;87;262;165;55;1;;15;3.0;14.47;;;;2.0;0.0;345;63
78.73;1037;22;22;1.0;1.16;2.33;22;0;65;38;0;0;0;0.0;0.0;140;127;69;24;55;15;89;258;162;55;1;;15;2.75;14.7;;;;2.0;0.0;345;63
79.17;986;22;22;1.0;1.14;2.29;22;0;65;38;0;0;0;0.0;0.0;140;127;69;24;55;15;87;253;164;55;1;;15;2.75;14.7;;;;1.9;0.0;345;63
79.56;922;22;22;1.0;1.15;2.3;22;0;65;38;0;0;0;0.0;0.0;140;127;69;56;55;15;90;250;161;55;1;;15;2.75;14.7;;;;1.8;0.0;345;63
80.01;871;22;22;1.0;1.14;2.29;22;0;65;38;0;0;0;0.0;0.0;140;127;69;8;55;15;89;245;162;55;1;;15;2.75;14.7;;;;1.7;0.0;345;63
80.41;845;21;21;1.0;1.12;2.25;22;0;65;38;0;0;0;0.0;0.0;140;127;69;8;55;15;90;241;160;55;1;;15;2.62;14.7;;;;1.6;0.0;345;63
80.82;807;21;21;1.0;1.12;2.26;22;0;65;38;0;0;0;0.0;0.0;140;127;69;40;55;15;88;239;163;55;1;;15;2.62;14.7;;;;1.5;0.0;345;63
81.22;871;22;22;1.0;1.14;2.29;22;0;65;38;0;0;0;0.0;0.0;140;127;69;40;55;15;89;238;162;55;1;;15;2.75;14.7;;;;1.7;0.0;345;63
81.65;756;23;23;1.0;1.17;2.36;22;0;65;38;0;0;0;0.0;0.0;140;127;69;8;55;15;88;237;163;55;1;;15;2.88;14.47;;;;1.5;0.0;345;63
81.86;768;22;22;1.0;1.16;2.35;22;0;65;38;0;0;0;0.0;0.0;140;127;69;8;55;15;88;237;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
82.26;807;22;22;1.0;1.15;2.31;22;0;65;38;0;0;0;0.0;0.0;140;127;69;56;55;15;90;237;162;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
82.67;768;23;23;1.0;1.17;2.38;22;0;66;38;0;0;0;0.0;0.0;140;127;69;8;55;15;87;238;164;55;1;;15;2.88;14.47;;;;1.5;0.0;345;63
83.1;820;22;22;1.0;1.14;2.29;22;0;65;38;0;0;0;0.0;0.0;140;127;69;24;55;15;87;238;164;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
83.49;871;21;21;1.0;1.11;2.23;22;0;65;38;0;0;0;0.0;0.0;140;127;69;56;55;15;87;238;164;55;1;;15;2.62;14.7;;;;1.6;0.0;345;63
83.89;768;23;23;1.0;1.16;2.35;22;0;65;38;0;0;0;0.0;0.0;140;127;69;8;55;15;87;239;164;55;1;;15;2.88;14.47;;;;1.5;0.0;345;63
84.33;781;22;22;1.0;1.14;2.31;22;0;65;38;0;0;0;0.0;0.0;140;127;69;8;55;15;87;238;164;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
84.75;756;22;22;1.0;1.14;2.31;22;0;65;38;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;164;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
85.14;730;23;23;1.0;1.17;2.38;22;0;65;38;0;0;0;0.0;0.0;140;127;69;56;55;15;87;238;164;55;1;;15;2.88;14.47;;;;1.4;0.0;345;63
85.35;730;23;23;1.0;1.16;2.35;22;0;65;38;0;0;0;0.0;0.0;140;127;69;40;55;15;87;237;164;55;1;;15;2.88;14.47;;;;1.4;0.0;345;63
85.78;832;22;22;1.0;1.16;2.34;22;0;66;38;0;0;0;0.0;0.0;140;127;69;8;55;15;87;239;164;55;1;;15;2.75;14.7;;;;1.6;0.0;345;63
86.18;781;22;22;1.0;1.14;2.29;22;0;65;38;0;0;0;0.0;0.0;140;95;65;24;50;20;88;239;163;55;1;;20;2.75;14.7;;;;1.5;0.0;345;63
86.6;807;22;22;1.0;1.13;2.27;22;0;65;38;0;0;0;0.0;0.0;140;127;69;56;55;15;88;239;163;55;1;;15;2.75;14.7;;;;1.5;0.0;345;63
86.99;704;25;25;1.0;1.26;2.58;22;0;65;38;0;0;0;0.0;0.0;140;127;69;40;55;15;90;242;162;55;1;;15;3.12;14.47;;;;1.5;0.0;345;63
87.4;871;22;22;1.0;1.14;2.3;22;0;65;38;0;0;0;0.0;0.0;140;95;65;8;50;20;88;242;163;55;1;;20;2.75;14.7;;;;1.7;0.0;345;63
87.82;628;28;28;1.0;1.35;2.81;22;0;65;38;0;0;0;0.0;0.0;140;95;65;8;50;20;91;244;159;55;1;;20;3.5;14.7;;;;1.5;0.0;345;63
88.22;679;30;30;1.0;1.41;2.96;22;0;64;38;0;0;0;0.0;0.0;140;95;65;8;50;20;90;253;160;55;1;;20;3.75;14.47;;;;1.7;0.0;345;63
88.65;1063;24;24;1.0;1.21;2.45;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;41;29;90;271;161;55;1;;29;3.0;14.7;;;;2.2;1.5;345;63
88.85;896;27;27;1.0;1.29;2.69;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;40;28;88;273;163;55;1;;30;3.38;14.47;;;;2.0;1.5;345;63
89.25;922;26;26;1.0;1.26;2.6;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;43;27;87;269;165;55;1;;27;3.25;14.47;;;;2.0;1.5;345;63
89.68;986;26;26;1.0;1.28;2.63;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;44;26;89;269;162;55;1;;26;3.25;14.47;;;;2.2;1.5;345;63
90.09;1063;28;28;1.0;1.33;2.77;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;41;30;90;283;161;55;1;;29;3.5;14.7;;;;2.5;1.5;345;63
90.51;1063;28;28;1.0;1.33;2.78;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;35;32;89;291;162;55;1;;35;3.5;14.7;;;;2.5;1.5;345;63
90.93;1063;26;26;1.0;1.27;2.63;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;39;31;87;287;164;55;1;;31;3.25;14.7;;;;2.3;1.5;345;63
91.35;1063;26;26;1.0;1.25;2.56;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;87;287;165;55;1;;35;3.25;14.7;;;;2.3;1.5;345;63
91.56;1140;25;25;1.0;1.24;2.54;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;33;37;89;289;162;55;1;;37;3.12;14.7;;;;2.4;1.5;345;63
91.96;1178;24;24;1.0;1.2;2.45;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;34;36;88;286;163;55;1;;36;3.0;14.7;;;;2.4;1.5;345;63
92.38;1268;24;24;1.0;1.19;2.42;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;35;87;288;164;55;1;;35;3.0;14.7;;;;2.6;1.5;345;63
92.8;1306;22;22;1.0;1.15;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;87;287;164;55;1;;35;2.75;14.7;;;;2.5;1.5;345;63
93.19;1332;23;23;1.0;1.16;2.35;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;34;36;87;292;164;55;1;;36;2.88;14.7;;;;2.6;1.5;345;63
93.6;1306;24;24;1.0;1.21;2.46;22;0;64;43;2;0;0;0.0;0.0;156;95;64;40;33;37;88;301;163;55;1;;37;3.0;14.7;;;;2.7;1.5;345;63
94.01;1370;26;26;1.0;1.27;2.62;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;32;38;88;313;163;55;1;;38;3.25;14.7;;;;3.0;1.5;345;63
94.42;1370;25;25;1.0;1.25;2.56;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;31;38;87;311;164;55;1;;39;3.12;14.7;;;;2.9;1.5;345;63
94.81;1422;26;26;1.0;1.25;2.58;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;32;38;88;313;163;55;1;;38;3.25;14.7;;;;3.1;1.5;345;63
95.22;1370;21;21;1.0;1.11;2.23;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;34;36;88;290;163;55;1;;36;2.62;14.7;;;;2.6;1.5;345;63
95.45;1345;22;22;1.0;1.13;2.27;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;89;291;162;55;1;;35;2.75;14.7;;;;2.5;1.5;345;63
95.86;1370;22;22;1.0;1.15;2.31;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;33;37;87;297;164;55;1;;37;2.75;14.7;;;;2.6;1.5;345;63
96.3;1345;23;23;1.0;1.16;2.35;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;33;37;87;301;164;55;1;;37;2.88;14.7;;;;2.6;1.5;345;63
96.7;1434;23;23;1.0;1.17;2.36;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;33;37;87;306;164;55;1;;37;2.88;14.7;;;;2.8;1.5;345;63
97.11;1498;25;25;1.0;1.23;2.51;22;0;64;44;3;0;0;0.0;0.0;140;95;64;24;32;38;88;318;163;55;1;;38;3.12;14.7;;;;3.1;1.7;345;63
97.52;1498;21;21;1.0;1.12;2.26;22;0;64;44;3;0;0;0.0;0.0;140;95;64;56;34;36;88;304;163;55;1;;36;2.62;14.7;;;;2.8;1.7;345;63
97.92;1153;28;28;1.0;1.32;2.77;22;0;64;44;3;0;0;0.0;0.0;140;95;64;24;34;36;87;306;164;55;1;;36;3.5;14.7;;;;2.7;1.7;345;63
98.34;1178;31;31;1.0;1.42;2.98;22;0;64;44;3;0;0;0.0;0.0;140;95;64;56;35;34;90;310;161;55;1;;35;3.88;14.7;;;;2.9;1.7;345;63
98.76;1229;30;30;1.0;1.38;2.89;22;0;64;44;3;0;0;0.0;0.0;140;95;64;24;34;37;88;313;163;55;1;;36;3.75;14.7;;;;3.0;1.7;345;63
98.95;1268;37;37;1.0;1.64;3.52;22;0;64;50;6;0;0;0.0;0.0;140;95;64;40;37;34;90;345;160;56;1;;33;4.62;14.7;;;;3.7;3.5;345;63
99.39;1396;35;35;1.0;1.53;3.28;22;0;64;50;6;0;0;0.0;0.0;140;95;64;24;34;38;87;350;164;56;1;;36;4.38;14.7;;;;3.8;3.5;345;63
99.79;1332;35;35;1.0;1.55;3.33;22;0;64;50;6;0;0;0.0;0.0;140;95;64;24;34;37;89;350;163;56;1;;36;4.38;14.7;;;;3.7;3.5;345;63
100.2;1383;35;35;1.0;1.56;3.35;22;0;64;50;6;0;0;0.0;0.0;140;95;64;8;32;38;88;353;163;56;1;;38;4.38;14.7;;;;3.9;3.5;345;63
100.61;1447;35;35;1.0;1.54;3.3;22;0;64;50;6;0;0;0.0;0.0;140;95;64;40;33;37;88;353;163;56;1;;37;4.38;14.7;;;;4.0;3.5;345;63
101.03;1422;39;39;1.0;1.68;3.65;22;0;64;54;8;0;0;0.0;0.0;140;95;64;40;32;38;88;370;163;56;1;;38;4.88;14.7;;;;4.3;4.7;345;63
101.43;1486;44;44;1.0;1.83;4.03;22;0;64;56;9;0;0;0.0;0.0;140;95;64;24;35;35;89;392;162;56;1;;35;5.5;14.7;;;;5.0;5.2;345;63
101.85;1601;62;62;1.0;2.4;5.42;22;0;64;92;27;1;0;0.0;0.0;140;95;64;40;37;33;90;457;161;56;1;;33;7.75;14.04;;;;7.2;15.7;345;63
102.25;2664;70;70;1.0;2.77;6.33;22;0;64;122;42;0;0;0.0;0.0;140;95;64;8;42;28;93;563;156;56;1;;28;8.75;14.04;;;;14.1;24.4;345;63
102.47;2869;69;69;1.0;2.7;6.17;22;0;64;117;39;0;0;0.0;0.0;140;95;64;56;39;31;92;579;157;56;1;;31;8.62;14.04;;;;14.8;23.0;345;63
102.88;2754;63;63;1.0;2.44;5.53;22;0;64;99;30;0;0;0.0;0.0;140;95;64;56;35;35;93;551;156;56;1;;35;7.88;14.59;;;;12.7;17.7;345;63
103.3;2587;26;26;1.0;1.26;2.58;22;0;63;45;3;0;0;0.0;0.0;140;95;64;40;20;50;92;391;157;56;1;;50;3.25;14.82;;;;5.6;2.0;345;63
103.69;1255;22;22;1.0;1.16;2.33;22;0;64;43;2;0;0;0.0;0.0;140;95;64;56;35;36;90;293;161;56;1;;35;2.75;14.7;;;;2.4;1.5;345;63
104.12;1101;26;26;1.0;1.26;2.58;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;35;34;90;288;160;56;1;;35;3.25;14.7;;;;2.4;1.5;345;63
104.55;1140;25;25;1.0;1.25;2.56;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;40;33;90;285;161;56;1;;30;3.12;14.7;;;;2.4;1.5;345;63
104.95;1012;26;26;1.0;1.28;2.66;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;40;33;89;283;160;56;1;;30;3.25;14.47;;;;2.2;1.5;345;63
105.36;1037;26;26;1.0;1.27;2.6;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;43;27;89;275;162;56;1;;27;3.25;14.7;;;;2.3;1.5;345;63
105.57;986;26;26;1.0;1.28;2.64;22;0;65;43;2;0;0;0.0;0.0;140;95;64;8;42;28;90;275;161;56;1;;28;3.25;14.47;;;;2.2;1.5;345;63
106.0;948;26;26;1.0;1.27;2.6;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;41;29;89;272;162;56;1;;29;3.25;14.47;;;;2.1;1.5;345;63
106.41;922;26;26;1.0;1.28;2.66;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;41;29;87;273;164;56;1;;29;3.25;14.47;;;;2.0;1.5;345;63
106.79;922;26;26;1.0;1.26;2.59;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;42;28;87;269;165;56;1;;28;3.25;14.47;;;;2.0;1.5;345;63
107.21;973;26;26;1.0;1.28;2.64;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;44;29;87;271;165;56;1;;26;3.25;14.47;;;;2.1;1.5;345;63
107.61;1114;23;23;1.0;1.16;2.34;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;37;30;87;273;165;57;1;;33;2.88;14.7;;;;2.2;1.5;345;63
108.0;1434;49;49;1.0;1.98;4.41;22;0;64;63;12;0;0;0.0;0.0;140;95;64;8;38;32;87;400;165;57;1;;32;6.12;14.7;;;;5.3;7.3;345;63
108.43;1716;42;42;1.0;1.75;3.81;22;0;64;63;12;0;0;0.0;0.0;140;95;64;24;30;40;87;406;165;57;1;;40;5.25;14.7;;;;5.5;7.3;345;63
108.84;1831;34;34;1.0;1.5;3.2;22;0;64;62;12;0;0;0.0;0.0;140;95;64;8;26;44;86;381;166;57;1;;44;4.25;14.7;;;;4.9;7.0;345;63
109.27;1601;30;30;1.0;1.37;2.88;22;0;64;52;7;0;0;0.0;0.0;140;95;64;56;28;41;87;352;165;57;1;;42;3.75;14.7;;;;3.8;4.1;345;63
109.46;1319;28;28;1.0;1.32;2.75;22;0;64;47;4;0;0;0.0;0.0;140;95;64;56;33;38;87;313;165;57;1;;37;3.5;14.7;;;;3.0;2.6;345;63
109.86;1178;24;24;1.0;1.2;2.44;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;34;34;87;288;165;56;1;;36;3.0;14.7;;;;2.4;1.5;345;63
110.27;1204;23;23;1.0;1.18;2.39;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;34;35;87;287;164;57;1;;36;2.88;14.7;;;;2.4;1.5;345;63
110.68;999;27;27;1.0;1.3;2.71;22;0;65;43;2;0;0;0.0;0.0;140;95;64;40;36;30;87;285;164;57;1;;34;3.38;14.47;;;;2.3;1.5;345;63
111.11;1037;28;28;1.0;1.34;2.79;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;36;34;90;291;161;57;1;;34;3.5;14.7;;;;2.4;1.5;345;63
111.51;1268;40;40;1.0;1.72;3.74;22;0;64;52;7;0;0;0.0;0.0;140;95;64;8;38;33;89;355;161;57;1;;32;5.0;14.7;;;;4.0;4.1;345;63
111.93;1370;41;41;1.0;1.75;3.81;22;0;64;54;8;0;0;0.0;0.0;140;95;64;40;35;35;88;374;163;57;1;;35;5.12;14.7;;;;4.3;4.7;345;63
112.34;1486;42;42;1.0;1.78;3.89;22;0;64;55;8;0;0;0.0;0.0;140;95;64;8;32;38;87;390;164;57;1;;38;5.25;14.7;;;;4.8;4.9;345;63
112.77;1537;42;42;1.0;1.77;3.86;22;0;64;55;8;0;0;0.0;0.0;140;95;64;56;33;37;88;391;163;57;1;;37;5.25;14.7;;;;4.9;4.9;345;63
112.95;1601;41;41;1.0;1.74;3.8;22;0;64;55;8;0;0;0.0;0.0;140;95;64;56;33;37;88;392;163;57;1;;37;5.12;14.7;;;;5.1;4.9;345;63
113.38;1601;41;41;1.0;1.75;3.8;22;0;64;55;8;0;0;0.0;0.0;140;95;64;56;32;38;90;392;160;57;1;;38;5.12;14.7;;;;5.1;4.9;345;63
113.79;1550;42;42;1.0;1.78;3.88;22;0;64;56;9;0;0;0.0;0.0;140;95;64;40;31;40;89;397;162;57;1;;39;5.25;14.7;;;;5.0;5.2;345;63
114.21;1652;42;42;1.0;1.78;3.88;22;0;64;59;10;0;0;0.0;0.0;140;95;64;8;31;38;89;401;162;57;1;;39;5.25;14.7;;;;5.3;6.1;345;63
114.59;1729;43;43;1.0;1.79;3.92;22;0;64;60;11;0;0;0.0;0.0;140;95;64;24;31;38;89;404;162;57;1;;39;5.38;14.7;;;;5.6;6.4;345;63
115.0;1755;44;44;1.0;1.83;4.03;22;0;64;62;12;0;0;0.0;0.0;140;95;64;24;31;39;89;413;162;57;1;;39;5.5;14.7;;;;5.9;7.0;345;63
115.44;1639;27;27;1.0;1.31;2.73;22;0;64;45;3;0;0;0.0;0.0;140;95;64;8;28;42;89;341;162;57;1;;42;3.38;14.7;;;;3.7;2.0;345;63
115.83;1396;20;20;1.0;1.09;2.18;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;34;36;88;287;163;57;1;;36;2.5;14.7;;;;2.5;1.5;345;63
116.23;1332;20;20;1.0;1.09;2.17;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;34;36;89;285;162;57;1;;36;2.5;14.7;;;;2.4;1.5;345;63
116.64;1383;20;20;1.0;1.08;2.16;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;35;35;89;285;162;57;1;;35;2.5;14.7;;;;2.5;1.5;345;63
117.05;1473;20;20;1.0;1.06;2.11;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;35;35;88;285;163;57;1;;35;2.5;14.7;;;;2.6;1.5;345;63
117.26;1562;18;18;1.0;1.01;1.96;22;0;64;43;2;0;0;0.0;0.0;140;95;64;8;37;33;88;282;163;57;1;;33;2.25;14.7;;;;2.6;1.5;345;63
117.67;1755;16;16;1.0;0.95;1.83;22;0;64;43;2;0;0;0.0;0.0;140;95;64;24;39;32;87;284;164;56;1;;31;2.0;14.7;;;;2.7;1.5;345;63
118.07;1921;15;15;1.0;0.91;1.73;22;0;64;43;2;0;0;0.0;0.0;140;95;64;40;37;33;88;283;163;57;1;;33;1.88;14.82;;;;2.8;1.5;345;63
