Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Откат по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
48.46;871;25;25;0;5.07;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.43;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;255;42;167;73;0;
48.67;820;26;26;0;5.17;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.25;0.0;2.47;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;255;42;167;73;0;
49.1;845;26;26;0;5.25;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.25;0.0;2.5;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;167;73;0;
49.51;781;25;25;0;5.05;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.12;0.0;2.42;3.3;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;249;42;167;73;0;
49.93;768;28;28;0;5.45;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.5;0.0;2.58;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;253;42;167;73;0;
50.37;768;28;28;0;5.46;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.5;0.0;2.59;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;252;42;166;73;0;
50.56;730;28;28;0;5.52;82;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.5;0.0;2.62;3.4;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;249;42;164;73;0;
50.96;820;27;27;0;5.38;81;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.38;0.0;2.56;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;253;42;166;73;0;
51.37;807;26;26;0;5.15;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.25;0.0;2.46;3.5;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;252;42;167;73;0;
51.8;845;26;26;0;5.15;80;0;66;55;15;0;0;0.0;0.0;1.0;0;0;15;3.25;0.0;2.46;3.6;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;167;73;0;
52.21;845;25;25;0;5.03;81;0;66;54;17;0;0;0.0;0.0;1.0;0;0;16;3.12;0.0;2.42;3.5;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;254;42;166;73;0;
52.6;884;24;24;0;4.83;81;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.34;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;253;42;166;73;0;
52.82;756;27;27;0;5.33;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.0;2.53;3.4;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;252;42;167;72;0;
53.25;730;30;30;0;5.88;81;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.0;2.76;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;258;42;166;72;0;
53.66;922;38;38;1;6.97;82;0;64;41;29;0;0;0.0;0.0;1.0;0;0;29;4.75;0.9;3.2;5.4;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;297;45;165;72;0;
54.07;1012;36;36;2;6.65;82;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;4.5;1.2;3.07;5.6;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;310;46;165;72;0;
54.49;1178;49;49;6;8.77;82;0;64;40;33;0;0;0.0;0.0;1.0;0;0;30;6.12;3.5;3.92;8.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;367;54;164;72;0;
54.91;1319;41;41;6;7.51;81;0;64;32;40;0;0;0.0;0.0;1.0;0;0;38;5.12;3.5;3.41;8.3;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;363;54;166;72;0;
55.11;1434;41;41;6;7.53;81;0;64;32;39;0;0;0.0;0.0;1.0;0;0;38;5.12;3.5;3.42;9.0;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;363;54;166;72;0;
55.54;1268;37;37;5;7.02;82;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;4.62;3.2;3.22;7.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;347;53;165;72;0;
55.96;1268;38;38;5;7.15;82;0;64;33;37;0;0;0.0;0.0;1.0;0;0;37;4.75;3.2;3.27;7.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;346;53;165;72;0;
56.34;1332;39;39;5;7.32;82;0;64;32;38;0;0;0.0;0.0;1.0;0;0;38;4.88;3.2;3.34;8.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;357;53;165;72;0;
56.75;1473;39;39;5;7.27;82;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;4.88;3.2;3.32;8.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;361;53;164;72;0;
57.2;1473;38;38;5;7.12;82;0;64;29;39;0;0;0.0;0.0;1.0;0;0;41;4.75;3.2;3.26;8.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;358;53;165;72;0;
57.39;1383;35;35;5;6.62;82;0;64;29;41;0;0;0.0;0.0;1.0;0;0;41;4.38;2.9;3.06;7.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;343;52;165;72;0;
57.82;1332;34;34;4;6.52;82;0;64;31;38;0;0;0.0;0.0;1.0;0;0;39;4.25;2.6;3.02;7.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;333;51;164;72;0;
58.25;1178;32;32;3;6.12;82;0;64;29;40;0;0;0.0;0.0;1.0;0;0;41;4.0;2.0;2.86;6.0;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;319;49;165;72;0;
58.64;1204;32;32;3;6.12;82;0;64;29;38;0;0;0.0;0.0;1.0;0;0;41;4.0;2.0;2.86;6.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;315;49;165;72;0;
59.07;1268;28;28;1;5.42;84;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;3.5;0.6;2.59;5.7;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;300;44;162;71;0;
59.27;986;25;25;0;4.96;81;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.39;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;272;42;166;71;0;
59.67;922;26;26;0;5.16;81;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.0;2.47;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;265;42;166;71;0;
60.09;948;26;26;0;5.27;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.0;2.52;4.2;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;264;42;165;71;0;
60.5;884;27;27;0;5.4;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.0;2.56;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;262;42;167;71;0;
60.89;884;27;27;0;5.37;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.0;2.55;4.0;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;259;42;167;71;0;
61.32;820;27;27;0;5.4;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.0;2.56;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;259;42;167;71;0;
61.73;832;28;28;0;5.42;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.0;2.57;3.8;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;258;42;167;71;0;
61.93;756;29;29;0;5.6;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.64;3.5;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;257;42;167;71;0;
62.35;768;30;30;0;5.75;80;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.75;0.0;2.7;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;258;42;167;71;0;
62.74;756;34;34;0;6.43;81;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.25;0.0;2.98;4.1;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;270;42;166;71;0;
63.17;922;34;34;1;6.5;80;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.25;0.6;3.0;5.0;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;287;44;167;71;0;
63.58;999;34;34;1;6.32;80;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;4.25;0.9;2.93;5.3;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;303;45;168;71;0;
64.0;948;21;21;0;4.3;80;0;64;47;20;0;0;0.0;0.0;1.0;0;0;23;2.62;0.0;2.12;3.4;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;249;42;167;71;0;
64.22;704;29;29;0;5.57;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.62;0.0;2.64;3.3;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;249;42;164;71;0;
64.61;717;28;28;0;5.47;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.0;2.6;3.3;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;248;42;164;71;0;
65.03;717;27;27;0;5.41;81;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.0;2.57;3.2;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;248;42;165;70;0;
65.45;717;28;28;0;5.42;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.0;2.58;3.2;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;247;42;164;70;0;
65.88;756;26;26;0;5.23;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.0;2.51;3.3;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;244;42;163;70;0;
66.3;768;27;27;0;5.36;83;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.0;2.56;3.4;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;246;42;162;70;0;
66.49;781;28;28;0;5.46;81;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.5;0.0;2.59;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;248;42;166;70;0;
66.91;820;24;24;0;4.92;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.37;3.4;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;244;42;167;70;0;
67.31;717;32;32;0;6.12;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;4.0;0.0;2.86;3.7;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;255;42;167;70;0;
67.73;717;41;41;2;7.45;82;0;64;43;26;0;0;0.0;0.0;1.0;0;0;27;5.12;1.2;3.39;4.5;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;290;46;164;70;0;
68.14;1229;44;44;5;8.05;82;0;64;38;32;0;0;0.0;0.0;1.0;0;0;32;5.5;2.9;3.63;8.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;355;52;165;70;0;
68.57;1345;43;43;5;7.8;80;0;64;34;37;0;0;0.0;0.0;1.0;0;0;36;5.38;2.9;3.52;8.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;369;52;167;70;0;
68.77;1345;41;41;5;7.6;82;0;64;33;38;0;0;0.0;0.0;1.0;0;0;37;5.12;2.9;3.45;8.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;368;52;165;70;0;
69.17;1473;39;39;5;7.21;81;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;4.88;2.9;3.29;8.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;365;52;166;70;0;
69.61;1588;37;37;5;7.01;81;0;64;29;40;0;0;0.0;0.0;1.0;0;0;41;4.62;2.9;3.21;9.3;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;366;52;166;70;0;
70.0;1601;31;31;5;5.95;82;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;3.88;2.9;2.79;7.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;342;52;165;70;0;
70.41;1601;29;29;5;5.75;82;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;3.62;2.9;2.71;7.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;338;52;165;70;0;
70.83;1639;29;29;5;5.65;82;0;64;26;43;0;0;0.0;0.0;1.0;0;0;44;3.62;2.9;2.67;7.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;339;52;165;70;0;
71.22;1614;28;28;5;5.55;82;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.5;2.9;2.63;7.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;338;52;165;70;0;
71.43;1639;29;29;5;5.65;82;0;64;26;43;0;0;0.0;0.0;1.0;0;0;44;3.62;2.9;2.67;7.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;338;52;165;70;0;
71.83;1345;33;33;5;6.37;82;0;64;30;40;0;0;0.0;0.0;1.0;0;0;40;4.12;2.9;2.96;7.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;337;52;165;70;0;
72.25;1281;35;35;5;6.66;81;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;4.38;2.9;3.07;7.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;339;52;166;70;0;
72.66;1383;34;34;5;6.46;81;0;64;30;40;0;0;0.0;0.0;1.0;0;0;40;4.25;2.9;2.99;7.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;337;52;166;70;0;
73.08;1332;34;34;5;6.43;81;0;64;32;39;0;0;0.0;0.0;1.0;0;0;38;4.25;2.9;2.98;7.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;337;52;167;69;0;
73.28;1345;35;35;5;6.57;80;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;4.38;2.9;3.03;7.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;341;52;168;69;0;
73.71;1383;37;37;5;6.85;80;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;4.62;2.9;3.14;7.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;350;52;167;69;0;
74.11;1422;37;37;5;6.97;80;0;64;30;39;0;0;0.0;0.0;1.0;0;0;40;4.62;3.2;3.19;8.3;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;358;53;167;69;0;
74.55;1486;38;38;5;7.07;80;0;64;32;38;0;0;0.0;0.0;1.0;0;0;38;4.75;2.9;3.23;8.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;361;52;167;69;0;
74.95;1370;38;38;5;7.07;80;0;64;33;37;0;0;0.0;0.0;1.0;0;0;37;4.75;2.9;3.23;8.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;355;52;167;69;0;
75.37;1319;38;38;5;7.12;80;0;64;34;38;0;0;0.0;0.0;1.0;0;0;36;4.75;2.9;3.25;7.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;356;52;167;69;0;
75.57;1281;34;34;5;6.47;80;0;64;32;38;0;0;0.0;0.0;1.0;0;0;38;4.25;2.9;2.99;6.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;338;52;167;69;0;
75.97;1229;26;26;1;5.18;81;0;64;33;38;0;0;0.0;0.0;1.0;0;0;37;3.25;0.9;2.48;5.3;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;294;45;166;69;0;
76.39;1063;27;27;1;5.45;82;0;65;34;36;0;0;0.0;0.0;1.0;0;0;36;3.38;0.9;2.59;4.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;287;45;164;69;0;
76.82;1050;27;27;1;5.31;81;0;65;37;36;0;0;0.0;0.0;1.0;0;0;33;3.38;0.9;2.53;4.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;282;45;166;69;0;
77.22;1037;27;27;1;5.41;81;0;65;35;36;0;0;0.0;0.0;1.0;0;0;35;3.38;0.9;2.57;4.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;285;45;166;69;0;
77.63;1089;27;27;1;5.32;80;0;65;35;35;0;0;0.0;0.0;1.0;0;0;35;3.38;0.9;2.53;4.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;284;45;167;69;0;
78.05;1089;27;27;1;5.35;80;0;65;36;34;0;0;0.0;0.0;1.0;0;0;34;3.38;0.9;2.54;4.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;285;45;167;69;0;
78.25;1063;27;27;1;5.32;80;0;64;35;37;0;0;0.0;0.0;1.0;0;0;35;3.38;0.9;2.53;4.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;285;45;167;68;0;
78.64;1101;27;27;1;5.37;80;0;65;36;34;0;0;0.0;0.0;1.0;0;0;34;3.38;0.9;2.55;4.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;286;45;167;68;0;
79.07;1101;27;27;1;5.4;82;0;65;35;36;0;0;0.0;0.0;1.0;0;0;35;3.38;0.9;2.57;5.0;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;286;45;165;68;0;
79.49;1101;27;27;1;5.3;80;0;65;35;36;0;0;0.0;0.0;1.0;0;0;35;3.38;0.9;2.52;4.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;285;45;167;68;0;
79.9;1101;29;29;1;5.67;80;0;65;34;36;0;0;0.0;0.0;1.0;0;0;36;3.62;0.9;2.67;5.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;296;45;167;68;0;
80.29;1204;29;29;1;5.67;80;0;64;34;38;0;0;0.0;0.0;1.0;0;0;36;3.62;0.9;2.67;5.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;300;45;168;68;0;
80.5;1153;30;30;1;5.86;79;0;64;33;38;0;0;0.0;0.0;1.0;0;0;37;3.75;0.9;2.74;5.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;307;45;169;68;0;
80.91;1140;30;30;1;5.78;81;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;3.75;0.9;2.72;5.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;306;45;166;68;0;
81.33;1140;30;30;1;5.85;80;0;64;31;38;0;0;0.0;0.0;1.0;0;0;39;3.75;0.9;2.74;5.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;308;45;167;68;0;
81.73;1165;31;31;1;5.92;80;0;64;32;38;0;0;0.0;0.0;1.0;0;0;38;3.88;0.9;2.77;5.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;311;45;167;68;0;
82.15;1268;30;30;1;5.76;79;0;64;32;38;0;0;0.0;0.0;1.0;0;0;38;3.75;0.9;2.7;6.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;310;45;169;68;0;
82.56;1204;31;31;1;5.93;81;0;64;33;40;0;0;0.0;0.0;1.0;0;0;37;3.88;0.9;2.78;5.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;313;45;166;68;0;
82.76;1153;23;23;0;4.65;80;0;64;37;20;0;0;0.0;0.0;1.0;0;0;33;2.88;0.0;2.26;4.5;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;279;42;168;68;0;
83.18;999;25;25;0;4.97;80;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.39;4.1;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;270;42;168;68;0;
83.61;1037;24;24;0;4.82;80;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.33;4.2;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;265;42;167;68;0;
83.99;986;23;23;0;4.76;81;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.0;2.31;3.9;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;261;42;166;68;0;
84.43;948;24;24;0;4.8;82;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.33;3.8;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;261;42;165;68;0;
84.85;922;24;24;0;4.86;81;0;65;50;20;0;0;0.0;0.0;1.0;0;0;20;3.0;0.0;2.35;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;258;42;166;68;0;
85.23;896;23;23;0;4.72;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;2.88;0.0;2.29;3.5;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;251;42;167;68;0;
85.44;871;25;25;0;5.05;82;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.43;3.7;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;253;42;165;68;0;
85.86;832;26;26;0;5.25;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.0;2.5;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;252;42;167;68;0;
86.28;832;25;25;0;4.97;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.39;3.4;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;248;42;167;68;0;
86.69;820;26;26;0;5.2;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.25;0.0;2.48;3.6;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;249;42;168;67;0;
87.09;832;25;25;0;5.05;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.12;0.0;2.42;3.5;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;250;42;167;67;0;
87.5;781;27;27;0;5.27;80;0;66;50;20;0;0;0.0;0.0;1.0;0;0;20;3.38;0.0;2.51;3.4;345;128;14.47;;;0;1;0;0;0;1;0;0;0;1;0;253;42;168;67;0;
87.71;781;38;38;0;6.96;83;0;64;46;26;0;0;0.0;0.0;1.0;0;0;24;4.75;0.3;3.2;4.5;345;128;14.59;;;0;1;0;0;0;1;0;0;0;1;0;283;43;163;67;0;
88.11;1037;43;43;4;7.92;82;0;64;40;30;0;0;0.0;0.0;1.0;0;0;30;5.38;2.3;3.58;6.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;335;50;164;67;0;
88.51;1268;41;41;4;7.52;82;0;64;36;35;0;0;0.0;0.0;1.0;0;0;34;5.12;2.3;3.42;7.9;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;351;50;165;67;0;
88.93;1281;41;41;4;7.6;82;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;5.12;2.3;3.45;8.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;352;50;165;67;0;
89.36;1281;40;40;4;7.47;82;0;64;36;34;0;0;0.0;0.0;1.0;0;0;34;5.0;2.3;3.4;8.0;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;351;50;164;67;0;
89.79;1217;35;35;4;6.55;82;0;64;34;36;0;0;0.0;0.0;1.0;0;0;36;4.38;2.3;3.03;6.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;328;50;164;67;0;
89.98;1332;65;65;14;12;84;0;64;44;25;0;0;0.0;0.0;1.0;0;0;26;8.12;8.1;5.19;13.2;345;128;13.94;;;0;1;0;0;0;0;0;0;0;1;0;425;70;162;67;0;
90.38;1857;65;65;19;12;84;0;64;42;29;0;0;0.0;0.0;1.0;0;0;28;8.12;11.3;5.1;18.1;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;475;81;162;67;0;
90.81;1985;62;62;19;11;85;0;64;37;33;0;0;0.0;0.0;1.0;0;0;33;7.75;11.3;4.91;18.5;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;484;81;161;67;0;
91.22;2024;63;63;19;11;85;0;64;39;31;0;0;0.0;0.0;1.0;0;0;31;7.88;11.3;4.97;19.2;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;485;81;160;67;0;
91.63;2062;69;69;22;13;85;0;64;41;29;0;0;0.0;0.0;1.0;0;0;29;8.62;13.1;5.46;21.6;345;128;13.94;;;0;1;0;0;0;0;0;0;0;1;0;503;87;160;67;0;
92.01;2113;67;67;22;12;85;0;64;39;31;0;0;0.0;0.0;1.0;0;0;31;8.38;12.8;5.25;21.2;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;506;86;160;67;0;
92.45;1972;70;70;22;13;85;0;64;41;29;0;0;0.0;0.0;1.0;0;0;29;8.75;13.1;5.49;20.8;345;128;13.94;;;0;1;0;0;0;0;0;0;0;1;0;508;87;160;67;0;
92.64;2062;69;69;22;12;85;0;64;40;30;0;0;0.0;0.0;1.0;0;0;30;8.62;13.1;5.4;21.4;345;128;13.94;;;0;1;0;0;0;0;0;0;0;1;0;510;87;160;67;0;
93.06;2113;69;69;23;12;85;0;64;40;30;0;0;0.0;0.0;1.0;0;0;30;8.62;13.4;5.41;21.9;345;128;13.94;;;0;1;0;0;0;0;0;0;0;1;0;511;88;158;67;0;
93.46;2062;77;77;29;14;85;0;64;46;24;0;0;0.0;0.0;1.0;0;0;24;9.62;16.9;6.15;24.6;345;128;13.07;;;0;1;0;0;0;0;0;0;0;1;0;534;100;160;67;0;
93.87;2254;77;77;32;14;86;0;64;47;23;0;0;0.0;0.0;1.0;0;0;23;9.62;18.6;6.21;27.1;345;128;13.07;;;0;1;0;0;0;0;0;0;0;1;0;547;106;159;66;0;
94.27;2574;86;86;77;17;85;0;64;48;22;0;0;0.0;0.0;1.0;0;0;22;10.75;45.1;7.06;35.6;345;128;12.71;;;0;1;0;0;0;0;0;0;0;1;0;587;197;160;66;0;
94.68;3765;79;79;57;15;85;0;64;38;28;-4;0;0.0;0.0;1.0;0;0;32;9.88;33.4;6.26;45.7;345;128;13.63;;;0;1;0;0;0;0;0;0;0;1;0;653;157;160;66;0;
94.9;3740;67;67;39;12;85;0;64;35;34;-1;0;0.0;0.0;1.0;0;0;35;8.38;23.0;5.3;38.0;345;128;14.15;;;0;1;0;0;0;0;0;0;0;1;0;621;121;160;66;0;
95.32;2779;73;73;35;13;85;0;64;39;30;0;0;0.0;0.0;1.0;0;0;31;9.12;20.6;5.68;30.4;345;128;14.04;;;0;1;0;0;0;0;0;0;0;1;0;582;113;160;66;0;
