время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
182.61;871;20;20;1.0;1.28;2.66;22;0;116;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;231;163;60;1;;15;2.5;14.7;;;;1.9;0.0;345;63
182.8;807;20;20;1.0;1.34;2.8;22;0;116;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;231;163;60;1;;15;2.5;14.7;;;;1.9;0.0;345;63
183.21;781;20;20;1.0;1.35;2.83;22;0;118;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;231;163;60;1;;15;2.5;14.7;;;;1.8;0.0;345;63
183.62;781;20;20;1.0;1.33;2.77;22;0;110;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;230;163;60;1;;15;2.5;14.7;;;;1.8;0.0;345;63
184.0;768;20;20;1.0;1.36;2.85;22;0;113;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;230;165;60;1;;15;2.5;14.7;;;;1.8;0.0;345;63
184.4;832;20;20;1.0;1.28;2.67;22;0;114;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;231;165;60;1;;15;2.5;14.7;;;;1.8;0.0;345;63
184.83;781;20;20;1.0;1.34;2.81;22;0;116;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;60;1;;15;2.5;14.7;;;;1.8;0.0;345;63
185.22;781;20;20;1.0;1.36;2.86;22;0;121;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;60;1;;15;2.5;14.7;;;;1.9;0.0;345;63
185.61;832;20;20;1.0;1.32;2.77;22;0;113;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;230;165;60;1;;15;2.5;14.7;;;;1.9;0.0;345;63
186.02;768;20;20;1.0;1.32;2.75;22;0;110;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;231;165;60;1;;15;2.5;14.7;;;;1.8;0.0;345;63
186.41;807;19;19;1.0;1.29;2.69;22;0;116;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;229;165;60;1;;15;2.38;14.7;;;;1.8;0.0;345;63
186.83;781;20;20;1.0;1.34;2.81;22;0;119;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;230;166;60;1;;15;2.5;14.7;;;;1.8;0.0;345;63
187.23;948;95;95;1.0;3.82;8.98;22;0;64;153;55;0;0;0.0;0.0;140;127;68;8;66;6;90;440;161;60;1;;4;11.88;13.07;;;;7.1;32.0;345;63
187.62;2331;13;13;1.0;0.85;1.57;22;0;63;43;0;0;0;0.0;0.0;140;127;69;40;33;25;88;296;163;60;1;;37;1.62;14.82;;;;3.1;0.0;345;63
188.04;1639;13;13;1.0;0.84;1.57;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;63;23;86;261;166;60;1;;7;1.62;14.7;;;;2.2;0.0;345;63
188.43;986;20;20;1.0;1.24;2.56;22;0;101;43;0;0;0;0.0;0.0;140;127;69;56;72;15;87;252;165;60;1;;-2;2.5;14.7;;;;2.1;0.0;345;63
188.82;832;23;23;1.0;1.33;2.79;22;0;92;43;0;0;0;0.0;0.0;140;127;69;56;66;15;87;247;165;60;1;;4;2.88;14.47;;;;1.9;0.0;345;63
189.04;832;22;22;1.0;1.29;2.7;22;0;92;43;0;0;0;0.0;0.0;140;127;69;56;61;15;86;243;166;60;1;;9;2.75;14.7;;;;1.9;0.0;345;63
189.44;935;21;21;1.0;1.3;2.71;22;0;98;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;246;165;60;1;;15;2.62;14.7;;;;2.1;0.0;345;63
189.83;1012;28;28;1.0;1.5;3.18;22;0;72;62;10;1;0;0.0;0.0;140;127;68;8;55;26;89;289;162;60;1;;15;3.5;14.47;;;;2.7;5.5;345;63
190.23;2356;44;44;1.0;1.79;3.93;22;0;62;80;19;0;0;0.0;0.0;140;127;68;8;27;44;89;454;162;60;1;;43;5.5;14.93;;;;7.7;10.8;345;63
190.63;3086;29;29;1.0;1.34;2.8;22;0;63;68;13;0;0;0.0;0.0;140;127;68;8;22;48;88;435;163;60;1;;48;3.62;14.7;;;;7.2;7.3;345;63
191.05;3202;25;25;1.0;1.22;2.5;22;0;63;66;12;0;0;0.0;0.0;140;127;68;40;24;46;88;420;163;60;1;;46;3.12;14.82;;;;6.7;6.7;345;63
191.44;3202;25;25;1.0;1.22;2.5;22;0;63;66;12;0;0;0.0;0.0;140;127;68;8;25;45;88;423;163;60;1;;45;3.12;14.82;;;;6.7;6.7;345;63
191.83;3266;24;24;1.0;1.21;2.48;22;0;63;66;12;0;0;0.0;0.0;140;127;68;8;25;45;88;422;163;60;1;;45;3.0;14.82;;;;6.7;6.7;345;63
192.25;2971;12;12;1.0;0.83;1.53;22;0;62;43;0;0;0;0.0;0.0;140;127;69;56;45;25;88;320;163;60;1;;25;1.5;14.93;;;;3.8;0.0;345;63
192.64;2203;13;13;1.0;0.87;1.61;22;0;63;43;0;0;0;0.0;0.0;140;127;69;56;65;25;90;291;161;60;1;;5;1.62;14.82;;;;3.0;0.0;345;63
193.05;1434;18;18;1.0;1.03;2.03;22;0;71;43;0;0;0;0.0;0.0;140;127;69;56;69;19;87;278;165;60;1;;1;2.25;14.7;;;;2.4;0.0;345;63
193.45;884;28;28;1.0;1.34;2.81;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;70;15;87;276;165;60;1;;0;3.5;14.47;;;;2.1;0.0;345;63
193.85;922;27;27;1.0;1.3;2.71;22;0;65;43;0;0;0;0.0;0.0;140;127;69;8;65;15;86;270;166;60;1;;5;3.38;14.47;;;;2.1;0.0;345;63
194.25;2536;76;76;1.0;2.98;6.91;22;0;64;334;146;0;0;0.0;0.0;140;127;68;8;46;24;89;559;162;60;1;;24;9.5;14.04;;;;14.6;84.6;345;63
194.66;4687;76;76;1.0;3.25;7.55;22;0;64;193;75;0;0;0.0;0.0;140;127;68;8;40;31;89;696;162;61;1;;30;9.5;12.89;;;;29.5;43.6;345;63
195.06;4470;10;10;1.0;0.78;1.39;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;44;25;90;348;162;60;1;;26;1.25;14.7;;;;5.2;0.0;345;63
195.25;3407;10;10;1.0;0.77;1.35;22;0;63;43;0;0;0;0.0;0.0;140;127;69;56;65;25;89;312;162;60;1;;5;1.25;14.82;;;;3.8;0.0;345;63
195.66;2421;13;13;1.0;0.88;1.62;22;0;63;42;0;0;0;0.0;0.0;140;127;69;56;65;25;90;308;161;61;1;;5;1.62;14.82;;;;3.3;0.0;345;63
196.06;1716;15;15;1.0;0.91;1.73;22;0;64;42;0;0;0;0.0;0.0;140;127;69;56;67;24;88;279;163;61;1;;3;1.88;14.7;;;;2.5;0.0;345;63
196.45;1050;22;22;1.0;1.28;2.64;22;0;86;42;0;0;0;0.0;0.0;140;127;69;56;73;15;88;274;163;61;1;;-3;2.75;14.7;;;;2.3;0.0;345;63
196.87;871;27;27;1.0;1.33;2.78;22;0;71;43;0;0;0;0.0;0.0;140;127;69;56;67;15;87;269;165;61;1;;3;3.38;14.47;;;;2.0;0.3;345;63
197.27;948;26;26;1.0;1.28;2.64;22;0;72;42;0;0;0;0.0;0.0;140;127;69;8;61;15;87;264;165;61;1;;9;3.25;14.47;;;;2.1;0.0;345;63
197.66;1012;21;21;1.0;1.22;2.5;22;0;84;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;258;165;61;1;;15;2.62;14.7;;;;2.1;0.3;345;63
198.08;1063;19;19;1.0;1.14;2.29;22;0;82;42;0;0;0;0.0;0.0;140;127;69;24;55;16;87;254;165;61;1;;15;2.38;14.7;;;;2.0;0.0;345;63
198.48;1063;19;19;1.0;1.21;2.48;22;0;92;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;250;164;61;1;;15;2.38;14.7;;;;2.2;0.0;345;63
198.88;986;20;20;1.0;1.27;2.62;22;0;101;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;247;165;61;1;;15;2.5;14.7;;;;2.1;0.0;345;63
199.29;948;20;20;1.0;1.28;2.65;22;0;112;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;243;166;61;1;;15;2.5;14.7;;;;2.1;0.3;345;63
199.69;922;19;19;1.0;1.28;2.68;22;0;113;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;241;166;61;1;;15;2.38;14.7;;;;2.1;0.0;345;63
200.08;871;19;19;1.0;1.24;2.56;22;0;106;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;61;1;;15;2.38;14.7;;;;1.9;0.0;345;63
200.48;871;20;20;1.0;1.34;2.81;22;0;114;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;61;1;;15;2.5;14.7;;;;2.0;0.0;345;63
200.89;781;21;21;1.0;1.32;2.76;22;0;107;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;61;1;;15;2.62;14.7;;;;1.8;0.0;345;63
201.08;845;20;20;1.0;1.31;2.73;22;0;117;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
201.49;896;20;20;1.0;1.32;2.76;22;0;118;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;61;1;;15;2.5;14.7;;;;2.1;0.0;345;63
201.89;922;20;20;1.0;1.31;2.73;22;0;113;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;235;165;61;1;;15;2.5;14.7;;;;2.1;0.0;345;63
202.29;896;20;20;1.0;1.32;2.76;22;0;116;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;61;1;;15;2.5;14.7;;;;2.1;0.0;345;63
202.69;832;20;20;1.0;1.34;2.83;22;0;117;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;233;166;61;1;;15;2.5;14.7;;;;2.0;0.0;345;63
203.1;922;19;19;1.0;1.32;2.76;22;0;120;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;233;166;61;1;;15;2.38;14.7;;;;2.1;0.3;345;63
203.49;884;20;20;1.0;1.31;2.74;22;0;116;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;233;165;61;1;;15;2.5;14.7;;;;2.0;0.0;345;63
203.91;820;20;20;1.0;1.32;2.77;22;0;113;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;233;165;61;1;;15;2.5;14.7;;;;1.9;0.3;345;63
204.3;768;20;20;1.0;1.34;2.83;22;0;116;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;232;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
204.71;807;20;20;1.0;1.35;2.83;22;0;118;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;233;165;61;1;;15;2.5;14.7;;;;1.9;0.3;345;63
205.11;781;20;20;1.0;1.33;2.79;22;0;115;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
205.49;845;20;20;1.0;1.32;2.77;22;0;114;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;233;165;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
205.91;845;20;20;1.0;1.3;2.71;22;0;111;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;232;165;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
206.3;781;20;20;1.0;1.34;2.81;22;0;118;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;229;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
206.71;820;19;19;1.0;1.29;2.69;22;0;114;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;231;165;61;1;;15;2.38;14.7;;;;1.8;0.0;345;63
207.1;781;20;20;1.0;1.32;2.76;22;0;111;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;232;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
207.31;832;21;21;1.0;1.3;2.71;22;0;109;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;233;165;61;1;;15;2.62;14.7;;;;1.9;0.0;345;63
207.72;832;20;20;1.0;1.34;2.83;22;0;118;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;61;1;;15;2.5;14.7;;;;2.0;0.3;345;63
208.11;781;21;21;1.0;1.33;2.8;22;0;113;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;61;1;;15;2.62;14.7;;;;1.8;0.0;345;63
208.51;781;20;20;1.0;1.34;2.83;22;0;122;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;230;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
208.93;845;19;19;1.0;1.28;2.66;22;0;115;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;230;165;61;1;;15;2.38;14.7;;;;1.9;0.0;345;63
209.33;871;20;20;1.0;1.29;2.68;22;0;106;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;231;165;61;1;;15;2.5;14.7;;;;1.9;0.3;345;63
209.72;807;20;20;1.0;1.28;2.66;22;0;103;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
210.13;832;20;20;1.0;1.3;2.71;22;0;112;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;230;166;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
210.53;832;20;20;1.0;1.3;2.71;22;0;111;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;230;166;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
210.92;807;20;20;1.0;1.34;2.83;22;0;119;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
211.32;820;20;20;1.0;1.31;2.75;22;0;115;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;61;1;;15;2.5;14.7;;;;1.9;0.3;345;63
211.74;871;20;20;1.0;1.31;2.75;22;0;117;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;61;1;;15;2.5;14.7;;;;2.0;0.0;345;63
212.14;768;20;20;1.0;1.34;2.83;22;0;110;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;231;166;61;1;;15;2.5;14.7;;;;1.8;0.3;345;63
212.54;807;20;20;1.0;1.34;2.81;22;0;120;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;231;166;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
212.94;832;20;20;1.0;1.32;2.77;22;0;120;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;231;165;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
213.33;871;20;20;1.0;1.33;2.78;22;0;119;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;231;165;61;1;;15;2.5;14.7;;;;2.0;0.3;345;63
213.53;807;20;20;1.0;1.3;2.71;22;0;108;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;231;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
213.95;781;20;20;1.0;1.33;2.79;22;0;120;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;229;166;61;1;;15;2.5;14.7;;;;1.8;0.0;345;63
214.35;807;19;19;1.0;1.32;2.77;22;0;120;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;229;166;61;1;;15;2.38;14.7;;;;1.9;0.3;345;63
214.75;832;20;20;1.0;1.29;2.7;22;0;111;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;230;166;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
215.14;845;20;20;1.0;1.29;2.69;22;0;106;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;61;1;;15;2.5;14.7;;;;1.9;0.0;345;63
215.54;756;21;21;1.0;1.36;2.85;22;0;115;42;0;0;0;0.0;0.0;140;127;69;24;55;15;87;232;165;61;1;;15;2.62;14.7;;;;1.8;0.0;345;63
215.96;845;20;20;1.0;1.29;2.68;22;0;104;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;230;165;60;1;;15;2.5;14.7;;;;1.9;0.0;345;63
216.36;884;19;19;1.0;1.31;2.75;22;0;119;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;60;1;;15;2.38;14.7;;;;2.0;0.0;345;63
217.15;781;20;20;1.0;1.08;2.16;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;231;166;60;1;;15;2.5;14.7;;;;1.4;0.3;345;63
217.56;871;19;19;1.0;1.05;2.08;22;0;65;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;60;1;;15;2.38;14.7;;;;1.5;0.0;345;63
217.95;845;20;20;1.0;1.1;2.23;22;0;69;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;60;1;;15;2.5;14.7;;;;1.6;0.0;345;63
218.36;768;21;21;1.0;1.1;2.21;22;0;67;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
218.76;807;21;21;1.0;1.12;2.26;22;0;70;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;231;166;60;1;;15;2.62;14.7;;;;1.5;0.3;345;63
219.16;768;20;20;1.0;1.07;2.14;22;0;65;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;229;166;60;1;;15;2.5;14.7;;;;1.4;0.3;345;63
219.57;807;21;21;1.0;1.12;2.26;22;0;70;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;231;166;60;1;;15;2.62;14.7;;;;1.5;0.3;345;63
219.96;730;21;21;1.0;1.14;2.31;22;0;70;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;230;166;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
220.37;832;20;20;1.0;1.1;2.21;22;0;69;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;230;166;60;1;;15;2.5;14.7;;;;1.5;0.3;345;63
220.77;768;21;21;1.0;1.11;2.23;22;0;68;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;232;166;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
220.98;832;20;20;1.0;1.1;2.23;22;0;69;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;231;166;60;1;;15;2.5;14.7;;;;1.5;0.0;345;63
221.37;845;20;20;1.0;1.05;2.1;22;0;65;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;60;1;;15;2.5;14.7;;;;1.5;0.0;345;63
221.78;781;21;21;1.0;1.11;2.23;22;0;68;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;60;1;;15;2.62;14.7;;;;1.5;0.3;345;63
222.19;820;20;20;1.0;1.11;2.23;22;0;70;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;228;164;60;1;;15;2.5;14.7;;;;1.5;0.3;345;63
222.58;807;21;21;1.0;1.17;2.37;22;0;74;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;231;164;60;1;;15;2.62;14.7;;;;1.6;0.0;345;63
223.2;845;19;19;1.0;1.06;2.11;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;228;166;60;1;;15;2.38;14.7;;;;1.5;0.3;345;63
223.58;756;21;21;1.0;1.12;2.27;22;0;69;42;0;0;0;0.0;0.0;156;127;69;56;55;15;87;230;165;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
223.99;730;21;21;1.0;1.14;2.29;22;0;69;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;231;166;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
224.39;832;21;21;1.0;1.14;2.31;22;0;72;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;231;165;60;1;;15;2.62;14.7;;;;1.6;0.0;345;63
224.78;768;21;21;1.0;1.1;2.21;22;0;67;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;232;166;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
225.2;807;21;21;1.0;1.12;2.27;22;0;70;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;230;166;60;1;;15;2.62;14.7;;;;1.5;0.0;345;63
225.6;756;21;21;1.0;1.13;2.29;22;0;70;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;231;166;60;1;;15;2.62;14.7;;;;1.4;0.3;345;63
225.99;832;20;20;1.0;1.1;2.23;22;0;69;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;230;166;60;1;;15;2.5;14.7;;;;1.5;0.3;345;63
226.4;756;21;21;1.0;1.11;2.23;22;0;68;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;230;166;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
226.8;832;21;21;1.0;1.11;2.25;22;0;70;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;60;1;;15;2.62;14.7;;;;1.6;0.0;345;63
227.81;832;20;20;1.0;1.1;2.23;22;0;68;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;60;1;;15;2.5;14.7;;;;1.5;0.0;345;63
228.21;756;21;21;1.0;1.14;2.29;22;0;69;42;0;0;0;0.0;0.0;140;127;69;8;55;15;87;231;165;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
228.41;832;21;21;1.0;1.14;2.29;22;0;71;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;232;165;60;1;;15;2.62;14.7;;;;1.6;0.3;345;63
228.81;768;21;21;1.0;1.13;2.29;22;0;69;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;232;166;60;1;;15;2.62;14.7;;;;1.5;0.3;345;63
229.22;832;21;21;1.0;1.14;2.29;22;0;71;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;232;164;60;1;;15;2.62;14.7;;;;1.6;0.0;345;63
229.62;730;21;21;1.0;1.12;2.27;22;0;69;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;231;166;60;1;;15;2.62;14.7;;;;1.4;0.0;345;63
230.02;756;22;22;1.0;1.16;2.36;22;0;72;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;232;166;60;1;;15;2.75;14.7;;;;1.5;0.0;345;63
232.03;807;21;21;1.0;1.11;2.25;22;0;70;42;0;0;0;0.0;0.0;140;127;69;24;55;15;86;232;166;60;1;;15;2.62;14.7;;;;1.5;0.0;345;63
232.22;845;21;21;1.0;1.1;2.23;22;0;68;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;232;166;60;1;;15;2.62;14.7;;;;1.6;0.3;345;63
232.63;756;21;21;1.0;1.11;2.25;22;0;68;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;60;1;;15;2.62;14.7;;;;1.4;0.3;345;63
233.23;845;20;20;1.0;1.1;2.21;22;0;67;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;60;1;;15;2.5;14.7;;;;1.6;0.3;345;63
233.62;820;21;21;1.0;1.12;2.27;22;0;71;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;233;165;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
234.04;781;21;21;1.0;1.11;2.23;22;0;68;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;232;166;60;1;;15;2.62;14.7;;;;1.5;0.0;345;63
234.42;832;21;21;1.0;1.1;2.23;22;0;68;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
234.83;756;21;21;1.0;1.11;2.23;22;0;67;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.4;0.3;345;63
235.23;845;21;21;1.0;1.12;2.25;22;0;70;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;231;165;59;1;;15;2.62;14.7;;;;1.6;0.0;345;63
235.64;756;21;21;1.0;1.1;2.21;22;0;67;42;0;0;0;0.0;0.0;140;127;69;40;55;15;87;231;165;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
236.04;781;22;22;1.0;1.16;2.33;22;0;70;42;0;0;0;0.0;0.0;140;127;69;40;55;15;88;231;163;59;1;;15;2.75;14.7;;;;1.5;0.0;345;63
236.43;781;21;21;1.0;1.12;2.26;22;0;70;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
236.83;832;21;21;1.0;1.12;2.26;22;0;69;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.6;0.3;345;63
237.63;730;22;22;1.0;1.19;2.43;22;0;73;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;234;165;59;1;;15;2.75;14.7;;;;1.5;0.3;345;63
238.05;832;20;20;1.0;1.09;2.2;22;0;68;42;0;0;0;0.0;0.0;156;127;69;56;55;15;86;233;166;59;1;;15;2.5;14.7;;;;1.5;0.0;345;63
238.44;781;21;21;1.0;1.14;2.3;22;0;70;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
238.84;781;20;20;1.0;1.09;2.2;22;0;67;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;59;1;;15;2.5;14.7;;;;1.4;0.0;345;63
239.05;820;21;21;1.0;1.12;2.26;22;0;70;42;0;0;0;0.0;0.0;140;127;69;8;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.5;0.0;345;63
239.44;781;21;21;1.0;1.1;2.23;22;0;68;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;165;59;1;;15;2.62;14.7;;;;1.4;0.3;345;63
239.84;756;21;21;1.0;1.14;2.31;22;0;70;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
240.24;832;20;20;1.0;1.08;2.18;22;0;67;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;232;166;59;1;;15;2.5;14.7;;;;1.5;0.3;345;63
240.65;871;20;20;1.0;1.1;2.23;22;0;71;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;232;166;59;1;;15;2.5;14.7;;;;1.6;0.3;345;63
241.66;781;21;21;1.0;1.15;2.33;22;0;71;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;233;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
242.05;781;20;20;1.0;1.09;2.19;22;0;67;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;59;1;;15;2.5;14.7;;;;1.4;0.3;345;63
242.27;832;20;20;1.0;1.1;2.21;22;0;69;42;0;0;0;0.0;0.0;140;127;69;40;55;15;86;231;166;59;1;;15;2.5;14.7;;;;1.5;0.0;345;63
242.67;756;21;21;1.0;1.14;2.29;22;0;69;42;0;0;0;0.0;0.0;140;127;69;56;55;15;87;232;164;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
243.05;807;21;21;1.0;1.12;2.26;22;0;70;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.5;0.3;345;63
243.47;768;21;21;1.0;1.11;2.23;22;0;68;42;0;0;0;0.0;0.0;140;127;69;56;55;15;86;231;166;59;1;;15;2.62;14.7;;;;1.4;0.0;345;63
