время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск РЕАЛ (форс);Карта в тени;Вердикт указателя;XOR тени;Сумма тени;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 (МАФ/ДАД);Давление;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ;Впрыск расчёт
228.61;832;23;23;1.0;4.67;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;104;0;248;169;100;0;;19;2.88;13.73;;;;3.2;0.0;345;63;2.39
229.01;807;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;103;0;250;170;100;0;;19;3.0;13.73;;;;3.3;0.0;345;63;2.47
229.42;845;24;24;1.0;4.77;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;0;251;169;100;0;;19;3.0;13.73;;;;3.4;0.0;345;63;2.43
229.79;845;23;23;1.0;4.7;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;0;247;169;100;0;;19;2.88;13.73;;;;3.3;0.0;345;63;2.4
230.22;832;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;103;0;250;170;100;0;;19;3.0;13.73;;;;3.4;0.0;345;63;2.47
230.43;781;26;26;1.0;5.1;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;105;0;251;168;100;0;;19;3.25;13.73;;;;3.3;0.0;345;63;2.56
230.85;820;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;103;0;252;170;100;0;;19;3.0;13.73;;;;3.3;0.0;345;63;2.44
231.24;807;25;25;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;103;0;251;170;100;0;;19;3.12;13.73;;;;3.3;0.0;345;63;2.49
231.66;832;25;25;1.0;4.92;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;0;252;169;100;0;;19;3.12;13.73;;;;3.4;0.0;345;63;2.49
232.09;845;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;104;0;251;169;100;0;;19;3.0;13.73;;;;3.5;0.0;345;63;2.48
232.49;756;26;26;1.0;5.22;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;104;0;253;169;99;0;;19;3.25;13.73;;;;3.3;0.0;345;63;2.61
232.89;820;25;25;1.0;5.05;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;51;19;104;1;0;169;99;0;;19;3.12;13.73;;;;3.5;0.0;345;63;2.54
233.33;832;25;25;1.0;5.02;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;51;19;104;1;0;169;99;0;;19;3.12;13.73;;;;3.5;0.0;345;63;2.53
233.52;832;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;104;0;251;169;99;0;;19;3.0;13.73;;;;3.4;0.0;345;63;2.46
233.91;845;26;26;1.0;5.18;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;104;1;1;169;99;0;;19;3.25;13.73;;;;3.6;0.0;345;63;2.59
234.35;871;26;26;1.0;5.11;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;51;19;103;1;0;170;99;0;;19;3.25;13.73;;;;3.7;0.0;345;63;2.56
234.72;896;24;24;1.0;4.88;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;103;1;0;170;99;0;;19;3.0;13.73;;;;3.6;0.0;345;63;2.47
235.16;871;25;25;1.0;4.95;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;51;19;104;0;255;170;99;0;;19;3.12;13.73;;;;3.6;0.0;345;63;2.5
235.56;832;25;25;1.0;5.05;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;0;255;169;99;0;;19;3.12;13.73;;;;3.5;0.0;345;63;2.54
235.96;781;25;25;1.0;4.96;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;0;254;169;99;0;;19;3.12;13.73;;;;3.2;0.0;345;63;2.5
236.36;832;25;25;1.0;5.0;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;51;19;104;1;0;169;99;0;;19;3.12;13.73;;;;3.5;0.0;345;63;2.52
236.77;820;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;251;169;99;0;;18;3.0;13.73;;;;3.3;0.0;345;63;2.46
237.17;807;25;25;1.0;4.96;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;251;170;98;0;;18;3.12;13.73;;;;3.3;0.0;345;63;2.5
237.56;807;26;26;1.0;5.11;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;254;169;98;0;;18;3.25;13.73;;;;3.4;0.0;345;63;2.56
237.96;832;25;25;1.0;5.01;1;1;123;241;64;42;0;0;0;0.0;0.0;156;127;69;56;52;18;103;0;253;170;98;0;;18;3.12;13.73;;;;3.5;0.0;345;63;2.52
238.37;871;24;24;1.0;4.8;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;251;169;98;0;;18;3.0;13.73;;;;3.5;0.0;345;63;2.44
238.58;832;25;25;1.0;5.01;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;251;170;98;0;;18;3.12;13.73;;;;3.5;0.0;345;63;2.52
239.01;820;24;24;1.0;4.9;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;250;169;98;0;;18;3.0;13.73;;;;3.3;0.0;345;63;2.48
239.42;820;25;25;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;251;169;98;0;;18;3.12;13.73;;;;3.4;0.0;345;63;2.48
239.84;781;25;25;1.0;5.03;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;252;170;98;0;;18;3.12;13.73;;;;3.3;0.0;345;63;2.53
240.23;820;24;24;1.0;4.78;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;248;170;98;0;;18;3.0;13.73;;;;3.3;0.0;345;63;2.43
240.67;781;27;27;1.0;5.26;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;254;170;98;0;;18;3.38;14.15;;;;3.4;0.0;345;63;2.62
241.08;781;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;250;169;98;0;;18;3.0;13.73;;;;3.2;0.0;345;63;2.46
241.47;820;24;24;1.0;4.92;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;252;169;98;0;;18;3.0;13.73;;;;3.4;0.0;345;63;2.49
241.71;845;23;23;1.0;4.67;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;248;170;98;0;;18;2.88;13.73;;;;3.3;0.0;345;63;2.38
242.12;845;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;250;170;98;0;;18;3.0;13.73;;;;3.4;0.0;345;63;2.46
242.5;845;24;24;1.0;4.85;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;251;169;98;0;;18;3.0;13.73;;;;3.4;0.0;345;63;2.46
242.92;832;24;24;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;52;18;103;0;249;170;97;0;;18;3.0;13.73;;;;3.3;0.0;345;63;2.42
243.33;871;24;24;1.0;4.76;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;250;170;97;0;;18;3.0;13.73;;;;3.5;0.0;345;63;2.42
243.74;768;25;25;1.0;4.95;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;248;169;97;0;;18;3.12;13.73;;;;3.2;0.0;345;63;2.5
244.14;807;25;25;1.0;4.95;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;249;169;97;0;;18;3.12;13.73;;;;3.3;0.0;345;63;2.5
244.55;832;24;24;1.0;4.82;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;248;170;97;0;;18;3.0;13.73;;;;3.3;0.0;345;63;2.45
244.99;781;26;26;1.0;5.08;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;251;170;97;0;;18;3.25;13.73;;;;3.3;0.0;345;63;2.55
245.38;807;24;24;1.0;4.75;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;248;169;97;0;;18;3.0;13.73;;;;3.2;0.0;345;63;2.42
245.59;820;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;248;170;97;0;;18;3.0;13.73;;;;3.3;0.0;345;63;2.46
245.99;845;24;24;1.0;4.86;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;248;170;97;0;;18;3.0;13.73;;;;3.4;0.0;345;63;2.46
246.42;768;25;25;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;247;170;97;0;;18;3.12;14.47;;;;3.2;0.0;345;63;2.49
247.56;845;24;24;1.0;4.81;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;248;170;97;0;;18;3.0;14.47;;;;3.4;0.0;345;63;2.44
247.97;781;25;25;1.0;4.93;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;248;170;97;0;;18;3.12;14.47;;;;3.2;0.0;345;63;2.49
248.36;845;23;23;1.0;4.71;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;248;170;97;0;;18;2.88;14.47;;;;3.3;0.0;345;63;2.4
248.79;820;25;25;1.0;4.91;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;249;169;97;0;;18;3.12;14.47;;;;3.4;0.0;345;63;2.48
249.19;781;24;24;1.0;4.78;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;246;169;97;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.43
249.6;781;25;25;1.0;5.07;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;249;169;97;0;;18;3.12;14.47;;;;3.3;0.0;345;63;2.55
250.03;807;24;24;1.0;4.8;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;249;169;97;0;;18;3.0;14.47;;;;3.2;0.0;345;63;2.44
250.45;781;24;24;1.0;4.82;1;1;123;241;64;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;248;169;96;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.45
253.3;845;23;23;1.0;4.67;1;1;119;183;66;42;0;0;0;0.0;0.0;156;127;69;56;52;18;104;0;245;169;96;0;;18;2.88;14.47;;;;3.3;0.0;345;63;2.39
253.72;845;23;23;1.0;4.7;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;245;169;96;0;;18;2.88;14.47;;;;3.3;0.0;345;63;2.4
254.12;781;24;24;1.0;4.86;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;246;170;96;0;;18;3.0;14.47;;;;3.2;0.0;345;63;2.46
254.54;781;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;103;0;244;170;96;0;;18;2.88;14.47;;;;3.1;0.0;345;63;2.42
254.95;807;24;24;1.0;4.81;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;105;0;243;168;96;0;;18;3.0;14.47;;;;3.2;0.0;345;63;2.45
255.38;820;23;23;1.0;4.68;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;244;170;96;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.39
255.76;781;24;24;1.0;4.86;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;103;0;246;170;96;0;;18;3.0;14.47;;;;3.2;0.0;345;63;2.46
256.18;820;23;23;1.0;4.71;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;243;170;96;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.4
256.61;756;24;24;1.0;4.91;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;103;0;244;170;96;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.48
256.83;756;24;24;1.0;4.88;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;244;170;96;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.47
257.24;820;23;23;1.0;4.68;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;244;170;96;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.39
257.63;820;23;23;1.0;4.73;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;243;170;96;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.41
258.03;807;24;24;1.0;4.78;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;52;18;103;0;244;170;96;0;;18;3.0;14.47;;;;3.2;0.0;345;63;2.43
258.43;781;23;23;1.0;4.78;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;243;170;96;0;;18;2.88;14.47;;;;3.1;0.0;345;63;2.43
258.85;832;23;23;1.0;4.73;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;244;170;96;0;;18;2.88;14.47;;;;3.3;0.0;345;63;2.41
259.24;781;23;23;1.0;4.77;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;243;169;96;0;;18;2.88;14.47;;;;3.1;0.0;345;63;2.43
259.68;807;22;22;1.0;4.53;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;241;170;96;0;;18;2.75;14.7;;;;3.0;0.0;345;63;2.33
260.07;832;23;23;1.0;4.67;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;52;18;104;0;243;169;96;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.39
260.48;781;24;24;1.0;4.82;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;244;169;96;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.45
260.88;807;23;23;1.0;4.77;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;243;169;96;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.43
261.09;756;24;24;1.0;4.82;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;242;169;96;0;;18;3.0;14.47;;;;3.0;0.0;345;63;2.45
261.48;781;23;23;1.0;4.75;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;242;169;96;0;;18;2.88;14.47;;;;3.1;0.0;345;63;2.42
261.89;768;24;24;1.0;4.82;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;104;0;242;170;95;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.45
262.31;807;24;24;1.0;4.8;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;243;169;95;0;;18;3.0;14.47;;;;3.2;0.0;345;63;2.44
262.73;768;24;24;1.0;4.86;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;242;170;95;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.46
263.13;807;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;241;170;95;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.42
263.54;768;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;242;170;95;0;;18;2.88;14.47;;;;3.0;0.0;345;63;2.42
263.96;756;24;24;1.0;4.88;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;52;18;103;0;242;170;95;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.47
264.38;781;24;24;1.0;4.85;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;242;169;95;0;;18;3.0;14.47;;;;3.2;0.0;345;63;2.46
264.78;756;24;24;1.0;4.88;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;244;170;95;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.47
264.98;832;24;24;1.0;4.81;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;52;18;103;0;244;170;95;0;;18;3.0;14.47;;;;3.3;0.0;345;63;2.44
265.38;781;24;24;1.0;4.8;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;245;169;95;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.44
265.82;807;23;23;1.0;4.71;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;103;0;244;170;95;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.4
266.19;768;24;24;1.0;4.88;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;244;170;95;0;;18;3.0;14.47;;;;3.1;0.0;345;63;2.47
266.63;807;23;23;1.0;4.77;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;52;18;104;0;244;169;95;0;;18;2.88;14.47;;;;3.2;0.0;345;63;2.43
267.04;845;23;23;1.0;4.67;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;52;18;104;0;244;169;95;0;;18;2.88;14.47;;;;3.3;0.0;345;63;2.39
267.46;781;23;23;1.0;4.77;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;52;18;104;0;243;169;95;0;;18;2.88;14.47;;;;3.1;0.0;345;63;2.43
267.85;781;23;23;1.0;4.61;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;56;52;18;103;0;241;170;95;0;;18;2.88;14.47;;;;3.0;0.0;345;63;2.36
268.27;768;25;25;1.0;4.95;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;53;17;104;0;245;169;94;0;;17;3.12;14.47;;;;3.2;0.0;345;63;2.5
268.68;781;25;25;1.0;4.95;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;104;0;245;169;94;0;;17;3.12;14.47;;;;3.2;0.0;345;63;2.5
268.87;781;24;24;1.0;4.78;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;103;0;244;170;94;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.43
269.29;768;25;25;1.0;4.96;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;105;0;244;167;94;0;;17;3.12;14.47;;;;3.2;0.0;345;63;2.51
269.67;730;24;24;1.0;4.88;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;56;53;17;103;0;242;170;94;0;;17;3.0;14.47;;;;3.0;0.0;345;63;2.47
270.08;820;24;24;1.0;4.9;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;104;0;244;169;94;0;;17;3.0;14.47;;;;3.3;0.0;345;63;2.48
270.51;781;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;103;0;244;170;94;0;;17;2.88;14.47;;;;3.1;0.0;345;63;2.42
270.92;781;25;25;1.0;4.95;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;245;168;94;0;;17;3.12;14.47;;;;3.2;0.0;345;63;2.5
271.35;781;24;24;1.0;4.86;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;103;0;245;170;94;0;;17;3.0;14.47;;;;3.2;0.0;345;63;2.46
271.77;756;25;25;1.0;4.97;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;245;169;94;0;;17;3.12;14.47;;;;3.1;0.0;345;63;2.51
272.17;832;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;103;0;243;170;94;0;;17;2.88;14.47;;;;3.3;0.0;345;63;2.42
272.38;768;24;24;1.0;4.88;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;53;17;103;0;245;170;94;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.47
272.77;820;24;24;1.0;4.9;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;104;0;246;169;94;0;;17;3.0;14.47;;;;3.3;0.0;345;63;2.48
273.2;781;24;24;1.0;4.91;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;53;17;103;0;246;170;94;0;;17;3.0;14.47;;;;3.2;0.0;345;63;2.48
273.6;768;25;25;1.0;4.96;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;103;0;246;170;94;0;;17;3.12;14.47;;;;3.2;0.0;345;63;2.5
274.01;820;23;23;1.0;4.72;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;242;169;94;0;;17;2.88;14.47;;;;3.2;0.0;345;63;2.41
274.4;717;27;27;1.0;5.26;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;56;53;17;105;0;246;168;94;0;;17;3.38;14.47;;;;3.1;0.0;345;63;2.63
274.82;768;25;25;1.0;4.95;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;246;170;94;0;;17;3.12;14.47;;;;3.2;0.0;345;63;2.5
275.23;781;24;24;1.0;4.8;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;53;17;104;0;244;169;94;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.44
275.65;820;23;23;1.0;4.78;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;53;17;104;0;243;169;94;0;;17;2.88;14.47;;;;3.3;0.0;345;63;2.43
276.06;781;24;24;1.0;4.83;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;103;0;245;170;94;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.45
276.28;820;24;24;1.0;4.82;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;244;169;93;0;;17;3.0;14.47;;;;3.3;0.0;345;63;2.45
276.68;820;22;22;1.0;4.53;1;1;119;183;65;42;0;0;0;0.0;0.0;156;127;69;56;53;17;103;0;240;170;93;0;;17;2.75;14.7;;;;3.1;0.0;345;63;2.33
277.09;768;24;24;1.0;4.91;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;105;0;243;168;93;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.49
277.49;781;24;24;1.0;4.87;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;244;170;93;0;;17;3.0;14.47;;;;3.2;0.0;345;63;2.47
277.89;832;23;23;1.0;4.77;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;244;169;93;0;;17;2.88;14.47;;;;3.3;0.0;345;63;2.43
278.3;781;24;24;1.0;4.85;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;53;17;104;0;244;169;93;0;;17;3.0;14.47;;;;3.2;0.0;345;63;2.46
278.7;807;25;25;1.0;5.0;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;247;169;93;0;;17;3.12;14.47;;;;3.4;0.0;345;63;2.52
279.11;820;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;53;17;103;0;245;170;93;0;;17;2.88;14.47;;;;3.3;0.0;345;63;2.42
279.51;807;23;23;1.0;4.73;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;103;0;244;170;93;0;;17;2.88;14.47;;;;3.2;0.0;345;63;2.41
279.91;832;23;23;1.0;4.7;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;104;0;244;169;93;0;;17;2.88;14.47;;;;3.3;0.0;345;63;2.4
280.32;807;24;24;1.0;4.82;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;245;169;93;0;;17;3.0;14.47;;;;3.2;0.0;345;63;2.45
280.73;781;23;23;1.0;4.67;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;53;17;104;0;244;169;93;0;;17;2.88;14.47;;;;3.0;0.0;345;63;2.39
281.12;781;24;24;1.0;4.81;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;103;0;245;170;93;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.44
281.33;768;24;24;1.0;4.87;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;53;17;104;0;245;169;93;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.47
281.77;807;23;23;1.0;4.68;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;103;0;244;170;93;0;;17;2.88;14.47;;;;3.1;0.0;345;63;2.39
282.17;832;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;40;53;17;103;0;245;170;93;0;;17;2.88;14.47;;;;3.3;0.0;345;63;2.42
282.58;820;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;156;127;69;24;53;17;103;0;245;170;93;0;;17;2.88;14.47;;;;3.3;0.0;345;63;2.42
282.98;768;24;24;1.0;4.86;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;53;17;105;0;245;168;93;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.47
283.35;845;23;23;1.0;4.76;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;53;17;103;0;245;170;93;0;;17;2.88;14.47;;;;3.4;0.0;345;63;2.42
283.79;768;24;24;1.0;4.8;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;53;17;104;0;243;169;93;0;;17;3.0;14.47;;;;3.1;0.0;345;63;2.44
284.19;807;23;23;1.0;4.72;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;56;54;16;104;0;244;169;93;0;;16;2.88;14.47;;;;3.2;0.0;345;63;2.41
284.6;717;25;25;1.0;4.91;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;24;54;16;105;0;240;167;92;0;;16;3.12;14.47;;;;2.9;0.0;345;63;2.49
284.97;717;26;26;1.0;5.06;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;8;54;16;105;0;245;167;92;0;;16;3.25;14.47;;;;3.0;0.0;345;63;2.55
285.4;717;27;27;1.0;5.16;1;1;119;183;65;42;0;0;0;0.0;0.0;140;127;69;8;54;16;103;0;246;170;92;0;;16;3.38;14.47;;;;3.1;0.0;345;63;2.58
285.6;756;25;26;1.0;5.03;1;1;119;183;66;42;0;0;0;0.0;0.0;140;127;69;8;54;16;105;0;248;168;92;0;;16;3.12;14.47;;;;3.2;0.0;345;63;2.54
