Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Откат по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
144.15;1101;25;25;0;4.9;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.12;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;170;136;0;
144.56;1101;24;24;0;4.76;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.3;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;272;42;169;136;0;
144.76;1089;24;24;0;4.8;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.31;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;170;135;0;
145.17;1101;24;24;0;4.87;80;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;167;135;0;
145.61;1063;24;24;0;4.8;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.31;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;272;42;170;135;0;
146.03;1089;24;24;0;4.77;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.3;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;170;135;0;
146.43;1063;25;25;0;4.95;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.12;0.0;2.37;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;170;135;0;
146.84;1037;25;25;0;4.91;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.12;0.0;2.36;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;170;135;0;
147.05;1050;25;25;0;4.91;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.12;0.0;2.36;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;135;0;
147.46;1050;25;25;0;5.0;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.12;0.0;2.39;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;275;42;170;135;0;
147.85;1063;24;24;0;4.91;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.36;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;135;0;
148.26;1089;24;24;0;4.78;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.31;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;272;42;169;134;0;
148.66;1101;24;24;0;4.75;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.29;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;170;134;0;
149.1;1114;24;24;0;4.9;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.35;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;170;134;0;
149.52;1089;24;24;0;4.88;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.35;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;134;0;
149.69;1114;23;23;0;4.73;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;2.88;0.0;2.29;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;270;42;169;134;0;
150.12;1101;24;24;0;4.86;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.34;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;134;0;
150.53;1063;24;24;0;4.87;78;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.34;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;272;42;170;134;0;
150.93;1063;24;24;0;4.86;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.34;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;134;0;
151.33;1089;24;24;0;4.86;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.0;0.0;2.34;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;169;134;0;
151.78;1037;25;25;0;4.98;79;0;65;40;30;0;0;0.0;0.0;1.0;1;1;30;3.12;0.0;2.39;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;169;134;0;
151.97;1037;25;25;0;4.95;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.12;0.0;2.37;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;274;42;170;133;0;
152.38;1101;24;24;0;4.82;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.32;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;170;133;0;
152.81;1089;24;24;0;4.76;79;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.3;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;270;42;169;133;0;
153.25;1089;24;24;0;4.85;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.33;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;273;42;170;133;0;
153.65;1089;24;24;0;4.75;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.29;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;170;133;0;
153.86;1063;24;24;0;4.82;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.32;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;170;133;0;
154.27;1050;24;24;0;4.85;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.33;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;170;133;0;
154.67;1037;24;24;0;4.86;79;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.34;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;169;133;0;
155.1;1050;24;24;0;4.78;79;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.31;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;269;42;169;133;0;
155.51;1063;23;23;0;4.72;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;2.88;0.0;2.28;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;265;42;170;133;0;
155.93;1037;25;25;0;4.92;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.12;0.0;2.36;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;170;132;0;
156.15;1063;24;24;0;4.82;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.32;4.3;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;270;42;170;132;0;
156.53;1101;24;24;0;4.81;79;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.0;0.0;2.32;4.4;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;271;42;169;132;0;
156.94;1063;26;26;0;5.05;78;0;65;41;29;0;0;0.0;0.0;1.0;1;1;29;3.25;0.0;2.41;4.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;276;42;170;132;0;
157.38;1140;34;34;1;6.35;78;0;64;40;29;0;0;0.0;0.0;1.0;1;1;30;4.25;0.9;2.93;6.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;315;45;170;132;0;
157.75;1332;26;26;1;5.12;78;0;64;38;32;0;0;0.0;0.0;1.0;1;1;32;3.25;0.9;2.44;5.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;305;45;170;132;0;
158.19;1332;25;25;1;5.05;80;0;64;38;32;0;0;0.0;0.0;1.0;1;1;32;3.12;0.9;2.42;5.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;304;45;168;132;0;
158.4;1383;25;25;1;4.92;80;0;64;37;33;0;0;0.0;0.0;1.0;1;1;33;3.12;0.9;2.37;5.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;304;45;166;132;0;
158.81;1345;25;25;1;4.96;81;0;64;37;33;0;0;0.0;0.0;1.0;1;1;33;3.12;0.9;2.39;5.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;303;45;166;132;0;
159.21;1383;25;25;1;4.91;81;0;64;38;33;0;0;0.0;0.0;1.0;1;1;32;3.12;0.9;2.37;5.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;302;45;166;132;0;
159.63;1345;24;24;1;4.87;80;0;64;37;32;0;0;0.0;0.0;1.0;1;1;33;3.0;0.9;2.35;5.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;299;45;168;132;0;
160.03;1332;25;26;1;5.05;80;0;64;37;33;0;0;0.0;0.0;1.0;1;1;33;3.12;0.9;2.42;5.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;305;45;168;131;0;
160.46;1345;25;25;1;4.91;79;0;64;37;34;0;0;0.0;0.0;1.0;1;1;33;3.12;0.9;2.36;5.5;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;304;45;169;131;0;
160.86;1486;31;31;4;6.41;79;0;64;45;25;0;0;0.0;0.0;1.01;1;1;25;3.88;2.6;2.96;7.9;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;338;51;169;131;0;
161.06;1601;25;25;4;5.2;80;0;64;45;25;0;0;0.0;0.0;1.03;1;1;25;3.12;2.6;2.48;6.9;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;323;51;167;131;0;
161.47;1550;25;25;4;5.17;80;0;64;45;25;0;0;0.0;0.0;1.06;1;1;25;3.12;2.6;2.47;6.7;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;320;51;168;131;0;
161.91;1511;26;26;4;5.47;80;0;64;45;25;0;0;0.0;0.0;1.08;1;1;25;3.25;2.6;2.59;6.9;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;322;51;168;131;0;
162.32;1550;27;27;4;5.67;80;0;64;45;25;0;0;0.0;0.0;1.1;1;1;25;3.38;2.6;2.67;7.3;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;325;51;168;131;0;
162.72;1588;25;25;4;5.5;80;0;64;45;25;0;0;0.0;0.0;1.13;1;1;25;3.12;2.6;2.6;7.3;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;321;51;168;131;0;
163.13;1614;25;25;4;5.65;80;0;64;45;25;0;0;0.0;0.0;1.15;1;1;25;3.12;2.6;2.66;7.6;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;324;51;168;130;0;
163.34;1639;25;25;4;5.62;80;0;64;45;25;0;0;0.0;0.0;1.17;1;1;25;3.12;2.6;2.65;7.7;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;321;51;168;130;0;
163.77;1652;25;25;4;5.68;79;0;64;45;25;0;0;0.0;0.0;1.2;1;1;25;3.12;2.3;2.67;7.8;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;323;50;169;130;0;
164.19;1614;25;25;4;5.93;79;0;64;45;25;0;0;0.0;0.0;1.22;1;1;25;3.12;2.6;2.77;8.0;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;324;51;169;130;0;
164.61;1691;24;24;4;5.78;79;0;64;45;25;0;0;0.0;0.0;1.25;1;1;25;3.0;2.3;2.71;8.1;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;321;50;169;130;0;
165.0;1614;24;24;4;5.81;79;0;64;45;25;0;0;0.0;0.0;1.25;1;1;25;3.0;2.6;2.72;7.8;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;321;51;169;130;0;
165.41;1614;24;24;4;5.83;79;0;64;45;25;0;0;0.0;0.0;1.25;1;1;25;3.0;2.6;2.73;7.8;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;320;51;169;130;0;
165.62;1652;24;24;4;5.88;79;0;64;45;25;0;0;0.0;0.0;1.25;1;1;25;3.0;2.6;2.75;8.1;345;128;14.7;;;0;1;0;0;1;0;0;0;0;1;0;321;51;169;129;0;
166.03;1498;14;14;0;3.72;78;0;64;37;33;0;0;0.0;0.0;1.24;1;1;33;1.75;0.0;1.88;4.6;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;251;42;170;129;0;
166.41;1050;18;18;0;4.61;79;0;64;42;28;0;0;0.0;0.0;1.23;1;1;28;2.25;0.0;2.24;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;246;42;169;129;0;
166.84;871;23;23;0;5.5;82;0;65;42;28;0;0;0.0;0.0;1.23;1;1;28;2.88;0.0;2.61;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;247;42;167;129;0;
169.9;973;20;20;0;4.87;80;0;64;42;28;0;0;0.0;0.0;1.19;1;1;28;2.5;0.0;2.35;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;246;42;169;128;0;
170.29;935;21;21;0;5.1;79;0;65;42;28;0;0;0.0;0.0;1.18;1;1;28;2.62;0.0;2.44;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;248;42;169;128;0;
170.73;973;21;21;0;4.9;78;0;65;42;28;0;0;0.0;0.0;1.18;1;1;28;2.62;0.0;2.35;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;247;42;170;128;0;
171.13;973;21;21;0;4.95;78;0;65;42;28;0;0;0.0;0.0;1.17;1;1;28;2.62;0.0;2.37;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;249;42;170;128;0;
171.54;999;21;21;0;4.85;78;0;65;42;28;0;0;0.0;0.0;1.17;1;1;28;2.62;0.0;2.33;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;248;42;170;128;0;
171.75;1037;21;21;0;4.88;79;0;64;42;28;0;0;0.0;0.0;1.16;1;1;28;2.62;0.0;2.35;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;250;42;169;128;0;
172.15;999;21;21;0;4.88;79;0;65;42;28;0;0;0.0;0.0;1.16;1;1;28;2.62;0.0;2.35;4.1;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;250;42;169;128;0;
172.57;986;21;21;0;4.87;78;0;65;42;28;0;0;0.0;0.0;1.15;1;1;28;2.62;0.0;2.34;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;251;42;170;128;0;
172.98;986;21;21;0;4.87;78;0;65;42;28;0;0;0.0;0.0;1.15;1;1;28;2.62;0.0;2.34;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;250;42;170;128;0;
173.39;986;21;21;0;4.83;79;0;65;42;28;0;0;0.0;0.0;1.14;1;1;28;2.62;0.0;2.33;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;250;42;169;127;0;
173.81;999;21;21;0;4.85;80;0;65;42;28;0;0;0.0;0.0;1.14;1;1;28;2.62;0.0;2.34;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;250;42;168;127;0;
174.01;986;20;20;0;4.65;79;0;64;42;28;0;0;0.0;0.0;1.13;1;1;28;2.5;0.0;2.25;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;245;42;169;127;0;
174.43;986;21;21;0;4.85;78;0;65;42;28;0;0;0.0;0.0;1.13;1;1;28;2.62;0.0;2.33;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;250;42;170;127;0;
174.85;986;21;21;0;4.87;80;0;65;42;28;0;0;0.0;0.0;1.12;1;1;28;2.62;0.0;2.35;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;250;42;168;127;0;
175.25;986;21;21;0;4.76;79;0;65;42;28;0;0;0.0;0.0;1.12;1;1;28;2.62;0.0;2.3;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;248;42;169;127;0;
175.68;986;21;21;0;4.82;80;0;65;42;28;0;0;0.0;0.0;1.11;1;1;28;2.62;0.0;2.33;4.0;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;249;42;167;127;0;
176.07;973;21;21;0;4.77;80;0;65;42;28;0;0;0.0;0.0;1.11;1;1;28;2.62;0.0;2.31;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;248;42;168;127;0;
176.28;948;22;22;0;4.9;80;0;65;42;28;0;0;0.0;0.0;1.1;1;1;28;2.75;0.0;2.36;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;251;42;166;127;0;
176.71;986;22;22;0;4.77;78;0;65;42;28;0;0;0.0;0.0;1.1;1;1;28;2.75;0.0;2.3;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;251;42;170;127;0;
177.1;986;21;21;0;4.67;78;0;65;43;27;0;0;0.0;0.0;1.09;1;1;27;2.62;0.0;2.26;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;249;42;170;127;0;
177.51;986;21;21;0;4.72;80;0;65;43;27;0;0;0.0;0.0;1.09;1;1;27;2.62;0.0;2.29;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;251;42;166;126;0;
177.93;999;21;21;0;4.68;79;0;65;43;27;0;0;0.0;0.0;1.08;1;1;27;2.62;0.0;2.27;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;251;42;169;126;0;
178.31;999;21;21;0;4.6;78;0;65;43;27;0;0;0.0;0.0;1.08;1;1;27;2.62;0.0;2.23;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;248;42;170;126;0;
178.73;973;21;21;0;4.67;80;0;65;43;27;0;0;0.0;0.0;1.07;1;1;27;2.62;0.0;2.27;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;247;42;167;126;0;
178.96;935;22;22;0;4.73;79;0;65;43;27;0;0;0.0;0.0;1.07;1;1;27;2.75;0.0;2.29;3.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;249;42;169;126;0;
179.37;948;22;22;0;4.67;78;0;65;43;27;0;0;0.0;0.0;1.06;1;1;27;2.75;0.0;2.26;3.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;249;42;170;126;0;
179.77;935;23;23;0;4.87;80;0;65;43;27;0;0;0.0;0.0;1.06;1;1;27;2.88;0.0;2.35;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;252;42;168;126;0;
180.2;973;22;22;0;4.68;79;0;65;43;27;0;0;0.0;0.0;1.05;1;1;27;2.75;0.0;2.27;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;249;42;169;126;0;
180.6;935;23;23;0;4.9;82;0;65;43;27;0;0;0.0;0.0;1.05;1;1;27;2.88;0.0;2.37;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;254;42;165;126;0;
181.02;973;22;22;0;4.73;79;0;65;43;27;0;0;0.0;0.0;1.05;1;1;27;2.75;0.0;2.29;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;254;42;169;126;0;
181.23;973;22;22;0;4.71;79;0;65;43;27;0;0;0.0;0.0;1.04;1;1;27;2.75;0.0;2.28;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;255;42;169;126;0;
181.62;973;22;22;0;4.73;79;0;65;43;27;0;0;0.0;0.0;1.04;1;1;27;2.75;0.0;2.29;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;256;42;169;126;0;
182.04;948;22;22;0;4.71;79;0;65;43;27;0;0;0.0;0.0;1.03;1;1;27;2.75;0.0;2.28;3.7;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;254;42;169;125;0;
182.44;973;22;22;0;4.68;79;0;65;43;27;0;0;0.0;0.0;1.03;1;1;27;2.75;0.0;2.27;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;255;42;169;125;0;
182.85;935;23;23;0;4.78;79;0;65;43;27;0;0;0.0;0.0;1.02;1;1;27;2.88;0.0;2.31;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;169;125;0;
183.27;935;23;23;0;4.71;79;0;65;43;27;0;0;0.0;0.0;1.02;1;1;27;2.88;0.0;2.28;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;254;42;170;125;0;
183.67;973;22;22;0;4.63;79;0;65;43;27;0;0;0.0;0.0;1.01;1;1;27;2.75;0.0;2.25;3.8;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;254;42;169;125;0;
183.9;973;24;24;0;4.82;82;0;65;43;27;0;0;0.0;0.0;1.01;1;1;27;3.0;0.0;2.34;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;165;125;0;
184.31;986;23;23;0;4.71;79;0;65;43;27;0;0;0.0;0.0;1.0;1;1;27;2.88;0.0;2.28;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;168;125;0;
184.73;973;23;23;0;4.71;79;0;65;43;27;0;0;0.0;0.0;1.0;1;1;27;2.88;0.0;2.28;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;257;42;169;125;0;
185.14;922;24;24;0;4.82;80;0;65;43;27;0;0;0.0;0.0;1.0;1;1;27;3.0;0.0;2.33;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;168;125;0;
185.56;948;23;23;0;4.72;78;0;65;43;27;0;0;0.0;0.0;1.0;1;1;27;2.88;0.0;2.28;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;170;125;0;
185.96;948;24;24;0;4.78;81;0;65;43;27;0;0;0.0;0.0;1.0;1;1;27;3.0;0.0;2.32;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;166;125;0;
186.18;948;23;23;0;4.72;78;0;65;43;27;0;0;0.0;0.0;1.0;1;1;27;2.88;0.0;2.28;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;170;125;0;
186.6;999;23;23;0;4.65;78;0;65;43;26;0;0;0.0;0.0;1.0;1;1;27;2.88;0.0;2.25;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;170;124;0;
187.0;986;24;24;0;4.8;78;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.31;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;170;124;0;
187.4;986;24;24;0;4.78;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.31;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;169;124;0;
187.81;999;23;23;0;4.7;78;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;2.88;0.0;2.27;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;170;124;0;
188.23;973;23;23;0;4.63;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;2.88;0.0;2.25;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;256;42;169;124;0;
188.46;922;24;24;0;4.86;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.34;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;259;42;169;124;0;
188.87;922;24;24;0;4.83;79;0;66;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.33;3.7;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;258;42;169;124;0;
189.26;935;24;24;0;4.91;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.36;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;261;42;169;124;0;
189.69;986;24;24;0;4.87;80;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.35;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;263;42;169;124;0;
190.1;948;25;25;0;4.91;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.12;0.0;2.36;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;264;42;169;124;0;
190.51;986;24;24;0;4.88;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.35;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;264;42;169;124;0;
190.69;986;24;24;0;4.81;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.32;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;263;42;169;124;0;
191.1;1063;24;24;0;4.76;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.3;4.2;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;265;42;169;123;0;
191.51;999;23;23;0;4.73;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;2.88;0.0;2.29;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;264;42;169;123;0;
191.91;1037;22;22;0;4.55;78;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;2.75;0.0;2.21;3.9;345;128;14.7;;;0;1;0;0;1;1;0;0;0;1;0;258;42;170;123;0;
192.32;999;24;24;0;4.86;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.34;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;263;42;169;123;0;
192.74;999;24;24;0;4.78;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.31;4.0;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;262;42;169;123;0;
193.16;948;24;24;0;4.8;78;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.31;3.8;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;261;42;170;123;0;
193.33;986;24;24;0;4.76;79;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.3;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;260;42;169;123;0;
193.77;973;24;24;0;4.77;78;0;65;44;26;0;0;0.0;0.0;1.0;1;1;26;3.0;0.0;2.3;3.9;345;128;14.47;;;0;1;0;0;1;1;0;0;0;1;0;262;42;170;123;0;
