Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1507.86;1972;13;13;1;3.21;87;0;69;23;0;41;6;0.34;1.0;1.0;0;0;1;1.62;0.6;1.72;5.3;345;128;14.82;11.11;0.75;0;1;0;0;0;1;0;0;0;1;0;187;42;165;69;0;54
1508.27;1895;13;13;1;3.18;85;0;67;21;0;41;6;0.34;1.0;1.0;0;0;3;1.62;0.6;1.7;5.0;345;128;14.82;11.11;0.75;0;1;0;0;0;1;0;0;0;1;0;184;42;167;69;0;54
1508.67;1921;13;13;1;3.2;86;0;70;21;0;41;5;0.34;1.0;1.0;0;0;0;1.62;0.6;1.71;5.1;345;128;14.82;11.11;0.75;0;1;0;0;0;1;0;0;0;1;0;182;42;164;69;0;54
1509.06;1883;13;13;1;3.08;87;0;70;20;0;40;5;0.33;1.0;1.0;0;0;0;1.62;0.6;1.67;4.8;345;128;14.82;11.11;0.75;0;1;0;0;0;1;0;0;0;1;0;177;42;164;69;0;53
1509.48;1883;13;13;1;3.16;87;0;70;20;0;41;5;0.34;1.0;1.0;0;0;0;1.62;0.6;1.7;5.0;345;128;14.82;11.11;0.75;0;1;0;0;0;1;0;0;0;1;0;180;42;165;69;0;54
1509.89;1780;13;13;1;3.21;87;0;69;21;0;41;5;0.34;1.0;1.0;0;0;1;1.62;0.6;1.72;4.8;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;185;42;165;69;0;54
1510.29;1831;14;14;1;3.26;87;0;70;20;0;42;5;0.34;1.0;1.0;0;0;0;1.75;0.6;1.74;5.0;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;189;42;166;69;0;54
1510.69;1870;15;15;1;3.41;87;0;70;20;0;43;6;0.35;1.0;1.0;0;0;0;1.88;0.6;1.8;5.3;345;128;14.82;11.11;0.75;0;1;0;0;0;1;0;0;0;1;0;192;42;165;69;0;55
1511.11;1857;13;13;1;3.21;87;0;70;20;0;41;5;0.34;1.0;1.0;0;0;0;1.62;0.6;1.72;5.0;345;128;14.82;11.11;0.75;0;1;0;0;0;1;0;0;0;1;0;184;42;165;69;0;54
1511.5;1691;13;13;1;3.22;86;0;70;20;0;41;5;0.34;1.0;1.0;0;0;0;1.62;0.6;1.72;4.5;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;185;42;166;69;0;54
1511.89;1780;13;13;1;3.21;87;0;70;20;0;41;5;0.34;1.0;1.0;0;0;0;1.62;0.6;1.72;4.8;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;185;42;164;68;0;54
1512.29;1639;15;15;1;3.43;87;0;70;20;0;43;5;0.35;1.0;1.0;0;0;0;1.88;0.6;1.81;4.7;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;194;42;164;68;0;54
1512.7;1703;15;15;1;3.5;88;0;70;20;0;43;5;0.35;1.0;1.0;0;0;0;1.88;0.6;1.84;5.0;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;198;42;164;69;0;56
1512.9;1601;15;15;1;3.52;88;0;70;20;0;44;5;0.35;1.0;1.0;0;0;0;1.88;0.6;1.85;4.7;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;201;42;163;68;0;56
1513.31;1703;15;15;1;3.53;89;0;70;20;0;44;5;0.36;1.0;1.0;0;0;0;1.88;0.6;1.86;5.0;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;205;42;162;68;0;72
1513.71;1562;16;16;1;3.66;89;0;70;20;0;45;6;0.36;1.0;1.0;0;0;0;2.0;0.6;1.91;4.8;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;215;42;163;68;0;70
1514.12;1639;19;19;2;4.05;88;0;70;20;0;48;6;0.4;1.0;1.0;0;0;0;2.38;1.2;2.06;5.5;345;128;14.7;11.11;0.756;0;1;0;0;0;1;0;0;0;1;0;236;44;163;68;0;74
1514.53;1652;22;22;3;4.58;89;0;70;37;0;50;8;0.45;1.0;1.0;0;0;0;2.75;1.7;2.28;6.3;345;128;14.7;11.11;0.756;0;1;0;0;0;0;0;0;0;1;0;251;47;162;68;0;76
1514.93;2152;34;34;7;6.43;87;0;22;48;0;57;16;0.59;1.0;1.0;0;0;48;4.25;4.1;3.01;11.5;345;128;14.82;11.11;0.75;0;1;0;0;0;0;0;0;0;1;0;301;54;165;68;0;83
1515.33;2049;33;33;7;6.33;89;0;22;49;0;57;16;0.59;1.0;1.0;0;0;48;4.12;4.1;2.98;10.8;345;128;14.82;14.31;0.966;0;1;0;0;0;0;0;0;0;1;0;300;55;162;68;0;41
1515.72;2036;34;34;8;6.35;88;0;22;48;0;57;16;0.6;1.0;1.0;0;0;48;4.25;4.7;2.98;10.8;345;128;14.82;14.31;0.966;0;1;0;0;0;0;0;0;0;1;0;304;57;163;68;0;84
1516.14;2100;35;35;9;6.51;87;0;21;49;0;58;16;0.6;1.0;1.0;0;0;49;4.38;5.2;3.04;11.4;345;128;14.82;14.31;0.966;0;1;0;0;0;0;0;0;0;1;0;311;59;164;68;0;84
1516.52;2139;35;35;9;6.52;88;0;21;48;0;58;16;0.6;1.0;1.0;0;0;49;4.38;5.2;3.05;11.6;345;128;14.82;14.51;0.979;0;1;0;0;0;0;0;0;0;1;0;314;59;163;68;0;84
1516.93;2164;36;36;9;6.66;87;0;22;48;0;59;17;0.61;1.0;1.0;0;0;48;4.5;5.2;3.1;12.0;345;128;14.82;14.51;0.979;0;1;0;0;0;0;0;0;0;1;0;316;59;164;68;0;84
1517.34;2190;36;36;10;6.71;87;0;21;49;0;59;17;0.61;1.0;1.0;0;0;49;4.5;5.8;3.12;12.2;345;128;14.82;14.01;0.945;0;1;0;0;0;0;0;0;0;1;0;317;60;164;68;0;85
1517.75;2139;37;37;10;6.83;87;0;22;49;0;60;18;0.62;1.0;1.0;0;0;48;4.62;5.8;3.17;12.2;345;128;14.82;14.01;0.945;0;1;0;0;0;0;0;0;0;1;0;321;60;165;68;0;84
1518.14;2113;37;37;10;6.85;88;0;21;49;0;60;17;0.62;1.0;1.0;0;0;49;4.62;5.8;3.18;12.1;345;128;14.82;14.01;0.945;0;1;0;0;0;0;0;0;0;1;0;326;61;163;68;0;85
1518.55;2113;36;36;10;6.73;87;0;21;49;0;59;17;0.61;1.0;1.0;0;0;49;4.5;5.8;3.13;11.9;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;317;61;165;68;0;77
1518.76;2036;25;25;7;5.02;86;0;24;47;0;52;11;0.49;1.0;1.0;0;0;46;3.12;4.1;2.44;8.5;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;265;54;166;68;0;39
1519.15;2062;25;25;7;5.06;87;0;23;46;0;52;11;0.48;1.0;1.0;0;0;47;3.12;4.1;2.46;8.7;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;267;54;165;68;0;73
1519.55;1998;28;28;7;5.43;87;0;22;48;0;54;13;0.54;1.0;1.0;0;0;48;3.5;4.1;2.61;9.0;345;128;14.82;13.41;0.905;0;1;0;0;0;0;0;0;0;1;0;276;54;165;68;0;81
1519.97;2088;28;28;7;5.52;86;0;23;47;0;54;13;0.53;1.0;1.0;0;0;47;3.5;4.1;2.64;9.6;345;128;14.82;13.41;0.905;0;1;0;0;0;0;0;0;0;1;0;276;54;166;68;0;81
1520.36;1998;29;29;7;5.55;86;0;22;48;0;54;13;0.54;1.0;1.0;0;0;48;3.62;4.1;2.65;9.2;345;128;14.82;12.91;0.871;0;1;0;0;0;0;0;0;0;1;0;283;54;166;68;0;89
1520.77;2088;28;28;7;5.51;85;0;21;49;0;54;13;0.53;1.0;1.0;0;0;49;3.5;4.1;2.63;9.6;345;128;14.82;12.91;0.871;0;1;0;0;0;0;0;0;0;1;0;279;54;167;68;0;81
1521.18;1972;20;20;5;4.27;86;0;25;45;0;49;9;0.42;1.0;1.0;0;0;45;2.5;2.9;2.14;7.0;345;128;14.82;12.91;0.871;0;1;0;0;0;0;0;0;0;1;0;246;50;166;68;0;75
1521.57;2036;20;20;5;4.28;85;0;29;42;0;49;9;0.42;1.0;1.0;0;0;41;2.5;2.9;2.14;7.3;345;128;14.82;13.71;0.925;0;1;0;0;0;0;0;0;0;1;0;245;50;167;68;0;75
1521.98;1998;24;24;5;4.78;85;0;26;44;0;51;10;0.47;1.0;1.0;0;0;44;3.0;2.9;2.34;8.0;345;128;14.82;13.71;0.925;0;1;0;0;0;0;0;0;0;1;0;257;50;167;68;0;86
1522.39;2062;29;29;5;5.53;85;0;23;47;0;54;13;0.53;1.0;1.0;0;0;47;3.62;2.9;2.64;9.5;345;128;14.82;13.81;0.932;0;1;0;0;0;0;0;0;0;1;0;277;51;167;68;0;74
1522.79;2088;28;28;5;5.55;86;0;23;47;0;54;13;0.53;1.0;1.0;0;0;47;3.5;2.9;2.65;9.7;345;128;14.82;13.81;0.932;0;1;0;0;0;0;0;0;0;1;0;278;51;166;68;0;82
1523.18;1998;29;29;5;5.58;87;0;23;47;0;54;13;0.54;1.0;1.0;0;0;47;3.62;2.9;2.67;9.3;345;128;14.82;13.81;0.932;0;1;0;0;0;0;0;0;0;1;0;279;51;164;68;0;82
1523.58;2024;29;29;5;5.66;87;0;23;47;0;54;13;0.54;1.0;1.0;0;0;47;3.62;2.9;2.7;9.5;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;282;51;165;68;0;81
1524.0;1985;33;33;7;6.23;87;0;22;48;0;56;15;0.59;1.0;1.0;0;0;48;4.12;4.1;2.93;10.3;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;294;54;165;68;0;76
1524.19;2036;35;35;7;6.53;87;0;22;48;0;58;16;0.61;1.0;1.0;0;0;48;4.38;4.1;3.05;11.1;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;311;55;165;68;0;84
1524.6;2113;45;45;14;8.16;87;0;25;45;0;69;22;0.66;1.0;1.0;0;0;45;5.62;8.1;3.7;14.4;345;128;14.82;14.11;0.952;0;1;0;0;0;0;0;0;0;1;0;390;68;165;68;0;91
1525.01;2228;48;48;19;8.56;87;0;25;44;0;72;24;0.67;1.0;1.0;0;0;45;6.0;11.0;3.86;15.9;345;128;14.82;14.11;0.952;0;1;0;0;0;0;0;0;0;1;0;413;78;165;68;0;101
1525.39;2254;54;54;19;9.58;87;0;29;41;0;77;28;0.71;1.0;1.0;0;0;41;6.75;11.0;4.27;18.0;345;128;14.82;14.31;0.966;0;1;0;0;0;0;0;0;0;1;0;452;79;165;68;0;105
1525.81;2254;46;46;19;8.21;87;0;26;45;0;70;23;0.66;1.0;1.0;0;0;44;5.75;11.0;3.72;15.4;345;128;14.82;14.31;0.966;0;1;0;0;0;0;0;0;0;1;0;401;78;165;68;0;42
1526.23;2190;46;46;19;8.22;88;0;25;45;0;70;23;0.66;1.0;1.0;0;0;45;5.75;11.0;3.73;15.0;345;128;14.82;14.31;0.966;0;1;0;0;0;0;0;0;0;1;0;403;78;163;68;0;100
1526.64;2254;52;52;19;9.26;87;0;28;42;0;75;27;0.7;1.0;1.0;0;0;42;6.5;11.0;4.14;17.4;345;128;14.82;16.52;1.115;0;1;0;0;0;0;0;0;0;1;0;441;79;164;68;0;102
1527.05;2280;55;55;20;9.68;87;0;29;41;0;77;29;0.71;1.0;1.0;0;0;41;6.88;11.6;4.31;18.4;345;128;14.82;16.52;1.115;0;1;0;0;0;0;0;0;0;1;0;454;80;164;68;0;105
1527.45;2216;42;42;15;7.71;87;0;23;47;0;65;21;0.66;1.0;1.0;0;0;47;5.25;8.7;3.52;14.2;345;128;14.82;14.71;0.993;0;1;0;0;0;0;0;0;0;1;0;360;70;164;68;0;89
1527.85;2228;47;47;15;8.36;87;0;25;45;0;70;23;0.66;1.0;1.0;0;0;45;5.88;8.7;3.78;15.5;345;128;14.82;14.71;0.993;0;1;0;0;0;0;0;0;0;1;0;399;70;164;68;0;100
1528.25;2305;49;49;18;8.76;87;0;27;44;0;73;25;0.68;1.0;1.0;0;0;43;6.12;10.5;3.94;16.8;345;128;14.93;14.71;0.985;0;1;0;0;0;0;0;0;0;1;0;426;76;164;68;0;102
1528.66;2318;46;46;18;8.26;87;0;26;45;0;70;24;0.66;1.0;1.0;0;0;44;5.75;10.5;3.74;16.0;345;128;14.93;14.01;0.938;0;1;0;0;0;0;0;0;0;1;0;400;76;164;68;0;42
1529.05;2267;45;45;18;8.15;88;0;25;45;0;68;23;0.66;1.0;1.0;0;0;45;5.62;10.5;3.7;15.4;345;128;14.93;14.01;0.938;0;1;0;0;0;0;0;0;0;1;0;387;76;163;68;0;91
1529.27;2305;46;46;18;8.35;88;0;26;45;0;70;24;0.66;1.0;1.0;0;0;44;5.75;10.5;3.78;16.0;345;128;14.93;14.01;0.938;0;1;0;0;0;0;0;0;0;1;0;399;76;163;68;0;100
1529.67;2356;52;52;18;9.08;87;0;28;42;0;74;27;0.69;1.0;1.0;0;0;42;6.5;10.5;4.07;17.8;345;128;14.93;15.21;1.019;0;1;0;0;0;0;0;0;0;1;0;430;77;164;68;0;42
1530.06;2267;46;46;18;8.26;87;0;25;45;0;70;23;0.66;1.0;1.0;0;0;45;5.75;10.5;3.74;15.6;345;128;14.93;15.21;1.019;0;1;0;0;0;0;0;0;0;1;0;398;76;164;68;0;92
1530.46;2190;45;45;17;8.13;87;0;25;45;0;69;23;0.66;1.0;1.0;0;0;45;5.62;9.9;3.69;14.8;345;128;14.82;14.71;0.993;0;1;0;0;0;0;0;0;0;1;0;393;75;164;68;0;86
1530.88;2356;50;50;18;8.87;88;0;27;43;0;73;26;0.68;1.0;1.0;0;0;43;6.25;10.5;3.99;17.4;345;128;14.93;14.71;0.985;0;1;0;0;0;0;0;0;0;1;0;423;76;164;68;0;101
1531.28;2254;44;44;16;7.97;88;0;23;47;0;67;22;0.66;1.0;1.0;0;0;47;5.5;9.3;3.63;15.0;345;128;14.82;14.71;0.993;0;1;0;0;0;0;0;0;0;1;0;376;73;163;68;0;90
1531.67;2305;47;47;16;8.36;89;0;25;44;0;70;24;0.66;1.0;1.0;0;0;45;5.88;9.3;3.79;16.1;345;128;14.93;14.31;0.958;0;1;0;0;0;0;0;0;0;1;0;400;73;162;68;0;89
1532.09;2382;49;49;17;8.66;87;0;26;44;0;72;26;0.67;1.0;1.0;0;0;44;6.12;9.9;3.9;17.2;345;128;14.93;14.31;0.958;0;1;0;0;0;0;0;0;0;1;0;419;75;164;68;0;101
1532.49;2356;44;44;15;7.88;87;0;24;46;0;66;23;0.66;1.0;1.0;0;0;46;5.5;8.7;3.59;15.5;345;128;14.93;13.01;0.871;0;1;0;0;0;0;0;0;0;1;0;371;70;164;68;0;90
1532.9;2254;42;42;14;7.63;87;0;23;47;0;64;21;0.66;1.0;1.0;0;0;47;5.25;8.1;3.49;14.3;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;356;69;164;68;0;89
1533.28;2254;42;42;15;7.53;87;0;23;48;0;64;21;0.66;1.0;1.0;0;0;47;5.25;8.7;3.45;14.1;345;128;14.82;13.01;0.878;0;1;0;0;0;0;0;0;0;1;0;356;70;165;68;0;83
1533.69;2228;43;43;14;7.78;87;0;23;46;0;66;21;0.66;1.0;1.0;0;0;47;5.38;8.1;3.55;14.4;345;128;14.82;14.41;0.972;0;1;0;0;0;0;0;0;0;1;0;374;69;165;68;0;90
1534.1;2369;52;52;19;9.26;87;0;28;43;0;75;28;0.7;1.0;1.0;0;0;42;6.5;11.0;4.14;18.3;345;128;14.93;14.41;0.965;0;1;0;0;0;0;0;0;0;1;0;436;78;165;68;0;102
1534.51;2216;42;42;13;7.58;87;0;23;47;0;65;22;0.66;1.0;1.0;0;0;47;5.25;7.6;3.47;14.0;345;128;14.82;13.61;0.918;0;1;0;0;0;0;0;0;0;1;0;360;67;165;68;0;41
1534.7;2152;38;38;13;7.01;87;0;21;49;0;61;19;0.62;1.0;1.0;0;0;49;4.75;7.6;3.24;12.6;345;128;14.82;13.61;0.918;0;1;0;0;0;0;0;0;0;1;0;332;67;165;68;0;86
1535.1;2164;40;40;13;7.3;88;0;22;48;0;63;19;0.64;1.0;1.0;0;0;48;5.0;7.6;3.36;13.2;345;128;14.82;13.61;0.918;0;1;0;0;0;0;0;0;0;1;0;347;67;163;68;0;89
1535.51;2305;45;45;14;8.18;87;0;24;46;0;68;23;0.66;1.0;1.0;0;0;46;5.62;8.1;3.71;15.7;345;128;14.93;15.11;1.012;0;1;0;0;0;0;0;0;0;1;0;387;69;164;68;0;91
1535.91;2254;46;46;16;8.32;88;0;26;44;0;71;24;0.66;1.0;1.0;0;0;44;5.75;9.3;3.77;15.6;345;128;14.82;15.11;1.02;0;1;0;0;0;0;0;0;0;1;0;404;73;163;68;0;106
1536.32;2318;46;46;16;8.28;87;0;25;45;0;71;24;0.66;1.0;1.0;0;0;45;5.75;9.3;3.75;16.0;345;128;14.93;15.11;1.012;0;1;0;0;0;0;0;0;0;1;0;406;73;164;68;0;88
1536.73;2382;46;46;16;8.26;89;0;25;45;0;69;24;0.66;1.0;1.0;0;0;45;5.75;9.3;3.75;16.4;345;128;14.93;14.41;0.965;0;1;0;0;0;0;0;0;0;1;0;395;73;162;68;0;92
1537.12;2190;37;37;11;6.88;87;0;21;49;0;60;18;0.62;1.0;1.0;0;0;49;4.62;6.4;3.19;12.6;345;128;14.82;14.41;0.972;0;1;0;0;0;0;0;0;0;1;0;325;63;164;68;0;85
1537.54;2164;35;35;11;6.56;87;0;22;48;0;58;17;0.6;1.0;1.0;0;0;48;4.38;6.4;3.06;11.8;345;128;14.82;14.81;0.999;0;1;0;0;0;0;0;0;0;1;0;314;63;165;68;0;84
1537.94;2408;47;47;16;8.38;87;0;25;45;0;71;25;0.66;1.0;1.0;0;0;45;5.88;9.3;3.79;16.8;345;128;14.93;14.81;0.992;0;1;0;0;0;0;0;0;0;1;0;409;73;165;68;0;106
1538.33;2305;46;46;16;8.18;87;0;25;45;0;69;24;0.66;1.0;1.0;0;0;45;5.75;9.3;3.71;15.7;345;128;14.93;14.81;0.992;0;1;0;0;0;0;0;0;0;1;0;390;73;164;68;0;42
1538.74;2305;47;47;18;8.36;87;0;25;44;0;71;25;0.66;1.0;1.0;0;0;45;5.88;10.5;3.78;16.1;345;128;14.93;14.31;0.958;0;1;0;0;0;0;0;0;0;1;0;406;76;165;68;0;99
1539.13;2318;36;36;9;6.63;87;0;21;49;0;59;19;0.61;1.0;1.0;0;0;49;4.5;5.2;3.09;12.8;345;128;14.93;14.31;0.958;0;1;0;0;0;0;0;0;0;1;0;316;59;165;68;0;85
1539.54;2203;27;27;9;5.31;87;0;21;48;0;53;13;0.51;1.0;1.0;0;0;49;3.38;5.2;2.56;9.7;345;128;14.82;12.41;0.837;0;1;0;0;0;0;0;0;0;1;0;275;59;166;68;0;77
1539.94;2318;42;42;13;7.66;87;0;23;48;0;64;22;0.66;1.0;1.0;0;0;47;5.25;7.6;3.5;14.8;345;128;14.93;12.41;0.831;0;1;0;0;0;0;0;0;0;1;0;359;67;164;68;0;85
1540.15;2356;40;40;13;7.33;87;0;22;48;0;63;21;0.64;1.0;1.0;0;0;48;5.0;7.6;3.37;14.4;345;128;14.93;12.41;0.831;0;1;0;0;0;0;0;0;0;1;0;351;67;165;68;0;89
1540.55;2280;42;42;13;7.61;87;0;23;47;0;64;22;0.66;1.0;1.0;0;0;47;5.25;7.6;3.48;14.5;345;128;14.93;13.31;0.891;0;1;0;0;0;0;0;0;0;1;0;355;67;164;68;0;88
1540.95;2280;42;42;13;7.61;87;0;23;47;0;64;22;0.66;1.0;1.0;0;0;47;5.25;7.6;3.48;14.5;345;128;14.93;13.31;0.891;0;1;0;0;0;0;0;0;0;1;0;358;67;165;68;0;84
1541.36;2216;33;33;12;6.28;87;0;19;51;0;57;17;0.59;1.0;1.0;0;0;51;4.12;7.0;2.95;11.6;345;128;14.82;13.31;0.898;0;1;0;0;0;0;0;0;0;1;0;305;64;165;68;0;84
1541.75;2382;42;42;13;7.73;87;0;23;48;0;65;22;0.66;1.0;1.0;0;0;47;5.25;7.6;3.53;15.3;345;128;14.93;14.21;0.952;0;1;0;0;0;0;0;0;0;1;0;360;67;165;68;0;89
1542.15;2382;42;42;12;7.58;87;0;23;47;0;64;22;0.66;1.0;1.0;0;0;47;5.25;7.0;3.47;15.0;345;128;14.93;14.21;0.952;0;1;0;0;0;0;0;0;0;1;0;353;65;165;68;0;89
1542.57;2088;16;16;2;3.6;86;0;31;39;0;45;7;0.37;1.0;1.0;0;0;39;2.0;1.2;1.87;6.3;345;128;14.82;10.51;0.709;0;1;0;0;0;0;0;0;0;1;0;208;45;166;68;0;73
1542.98;1985;16;16;2;3.62;86;0;31;39;0;45;7;0.37;1.0;1.0;0;0;39;2.0;1.2;1.88;6.0;345;128;14.82;10.51;0.709;0;1;0;0;0;0;0;0;0;1;0;211;45;166;68;0;38
1543.36;2280;39;39;12;7.2;86;0;21;49;0;62;20;0.63;1.0;1.0;0;0;49;4.88;7.0;3.31;13.7;345;128;14.93;10.51;0.704;0;1;0;0;0;0;0;0;0;1;0;340;65;166;68;0;86
1543.77;2139;25;25;6;4.96;87;0;21;49;0;52;12;0.48;1.0;1.0;0;0;49;3.12;3.5;2.42;8.8;345;128;14.82;12.71;0.858;0;1;0;0;0;0;0;0;0;1;0;260;52;164;68;0;38
1544.18;2164;20;20;6;4.2;86;0;26;44;0;49;9;0.41;1.0;1.0;0;0;44;2.5;3.5;2.11;7.6;345;128;14.82;12.71;0.858;0;1;0;0;0;0;0;0;0;1;0;245;52;166;68;0;75
1544.58;2100;20;20;6;4.2;86;0;26;44;0;49;9;0.41;1.0;1.0;0;0;44;2.5;3.5;2.11;7.3;345;128;14.82;13.61;0.918;0;1;0;0;0;0;0;0;0;1;0;245;52;166;68;0;75
1544.99;2164;23;23;6;4.72;86;0;23;47;0;51;11;0.46;1.0;1.0;0;0;47;2.88;3.5;2.32;8.5;345;128;14.82;13.61;0.918;0;1;0;0;0;0;0;0;0;1;0;258;52;166;68;0;76
1545.37;2113;27;27;6;5.25;86;0;22;49;0;53;13;0.51;1.0;1.0;0;0;48;3.38;3.5;2.53;9.2;345;128;14.82;13.61;0.918;0;1;0;0;0;0;0;0;0;1;0;268;52;165;68;0;77
1545.8;2216;29;29;7;5.65;86;0;20;50;0;54;14;0.53;1.0;1.0;0;0;50;3.62;4.1;2.69;10.4;345;128;14.82;13.51;0.912;0;1;0;0;0;0;0;0;0;1;0;283;54;166;68;0;82
1545.98;2216;32;32;7;6.16;87;0;21;50;0;56;16;0.59;1.0;1.0;0;0;49;4.0;4.1;2.9;11.4;345;128;14.82;13.51;0.912;0;1;0;0;0;0;0;0;0;1;0;293;55;165;68;0;82
1546.4;2190;34;34;10;6.3;86;0;20;50;0;57;17;0.59;1.0;1.0;0;0;50;4.25;5.8;2.95;11.5;345;128;14.82;13.51;0.912;0;1;0;0;0;0;0;0;0;1;0;305;60;166;68;0;83
1546.79;2113;20;20;6;4.22;86;0;26;44;0;49;9;0.41;1.0;1.0;0;0;44;2.5;3.5;2.12;7.4;345;128;14.82;12.81;0.864;0;1;0;0;0;0;0;0;0;1;0;243;52;166;68;0;75
1547.2;2228;20;20;5;4.23;87;0;26;44;0;49;10;0.41;1.0;1.0;0;0;44;2.5;2.9;2.13;7.9;345;128;14.82;12.81;0.864;0;1;0;0;0;0;0;0;0;1;0;242;50;165;68;0;75
1547.6;2139;17;17;5;3.75;86;0;29;40;0;46;8;0.38;1.0;1.0;0;0;41;2.12;2.9;1.93;6.7;345;128;14.82;12.51;0.844;0;1;0;0;0;0;0;0;0;1;0;222;51;166;68;0;70
1548.0;2100;18;18;3;3.97;86;0;28;42;0;48;8;0.39;1.0;1.0;0;0;42;2.25;1.7;2.02;6.9;345;128;14.82;12.51;0.844;0;1;0;0;0;0;0;0;0;1;0;237;47;166;68;0;74
1548.39;2203;23;23;5;4.67;86;0;25;45;0;51;11;0.46;1.0;1.0;0;0;45;2.88;2.9;2.3;8.6;345;128;14.82;12.51;0.844;0;1;0;0;0;0;0;0;0;1;0;253;51;166;68;0;73
1548.81;2164;23;23;5;4.72;86;0;21;48;0;51;11;0.46;1.0;1.0;0;0;49;2.88;2.9;2.32;8.5;345;128;14.82;13.51;0.912;0;1;0;0;0;0;0;0;0;1;0;257;51;166;68;0;76
1549.21;2100;17;17;4;3.72;86;0;30;40;0;46;8;0.38;1.0;1.0;0;0;40;2.12;2.3;1.92;6.5;345;128;14.82;13.51;0.912;0;1;0;0;0;0;0;0;0;1;0;218;48;166;68;0;73
1549.6;2100;21;21;18;4.35;86;0;26;44;0;50;10;0.44;1.0;1.0;0;0;44;2.62;10.5;2.17;7.6;345;128;14.82;12.91;0.871;0;1;0;0;0;0;0;0;0;1;0;248;77;164;67;0;76
1550.0;2203;20;20;12;4.27;86;0;26;45;0;49;10;0.41;1.0;1.0;0;0;44;2.5;7.0;2.14;7.8;345;128;14.82;12.91;0.871;0;1;0;0;0;0;0;0;0;1;0;245;64;166;68;0;75
1550.42;2267;36;36;12;6.7;86;0;20;50;0;60;18;0.62;1.0;1.0;0;0;50;4.5;7.0;3.11;12.7;345;128;14.93;12.91;0.865;0;1;0;0;0;0;0;0;0;1;0;320;64;166;68;0;84
1550.82;2228;39;39;22;7.18;87;0;21;49;0;62;20;0.63;1.0;1.0;0;0;49;4.88;12.8;3.31;13.3;345;128;14.82;14.81;0.999;0;1;0;0;0;0;0;0;0;1;0;339;84;165;68;0;99
1551.22;2190;25;25;9;4.98;87;0;22;49;0;52;12;0.48;1.0;1.0;0;0;48;3.12;5.2;2.43;9.1;345;128;14.82;14.81;0.999;0;1;0;0;0;0;0;0;0;1;0;266;59;166;68;0;77
1551.64;2164;28;28;9;5.4;86;0;20;50;0;54;14;0.53;1.0;1.0;0;0;50;3.5;5.2;2.59;9.7;345;128;14.82;13.81;0.932;0;1;0;0;0;0;0;0;0;1;0;277;58;166;68;0;81
1551.84;2216;30;30;14;5.83;87;0;21;50;0;55;15;0.55;1.0;1.0;0;0;49;3.75;8.1;2.77;10.8;345;128;14.82;13.81;0.932;0;1;0;0;0;0;0;0;0;1;0;288;69;165;67;0;82
1552.23;2318;34;34;9;6.33;87;0;20;50;0;57;17;0.59;1.0;1.0;0;0;50;4.25;5.2;2.97;12.2;345;128;14.82;13.81;0.932;0;1;0;0;0;0;0;0;0;1;0;303;59;165;68;0;83
1552.63;2203;32;32;14;6.06;87;0;19;51;0;56;16;0.59;1.0;1.0;0;0;51;4.0;8.1;2.86;11.1;345;128;14.82;12.41;0.837;0;1;0;0;0;0;0;0;0;1;0;293;69;165;67;0;82
