Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
250.23;1050;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.3;0.08;1.041;0;1;0;0;1;1;0;0;0;1;0;312;;174;136;0;84
250.62;1101;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.46;2.6;345;128;14.7;15.3;0.04;1.041;0;1;0;0;1;1;0;0;0;1;0;313;;174;136;0;84
251.03;1063;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.0;0.08;1.02;0;1;0;0;1;1;0;0;0;1;0;315;;175;136;0;85
251.44;1037;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.44;2.4;345;128;14.7;16.1;0.06;1.095;0;1;0;0;1;1;0;0;0;1;0;316;;175;136;0;84
251.82;1114;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.46;2.6;345;128;14.7;14.7;0.03;1.0;0;1;0;0;1;1;0;0;0;1;0;314;;175;136;0;84
252.23;1089;19;19;0;2.87;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.47;2.6;345;128;14.7;15.0;0.07;1.02;0;1;0;0;1;1;0;0;0;1;0;316;;175;136;0;40
252.63;1063;19;19;0;2.87;66;0;40;30;0;49;4;0.42;1.0;1.0;0;0;128;0;30;2.38;0.0;1.48;2.5;345;128;14.7;15.9;0.04;1.082;0;1;0;0;1;1;0;0;0;1;0;319;;171;135;0;85
253.03;1012;19;19;0;2.87;66;0;40;30;0;49;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.48;2.4;345;128;14.7;14.7;0.09;1.0;0;1;0;0;1;1;0;0;0;1;0;321;;171;135;0;77
253.43;1050;20;20;0;2.92;64;0;40;30;0;49;4;0.42;1.0;1.0;0;0;128;0;30;2.5;0.0;1.49;2.6;345;128;14.7;15.1;0.06;1.027;0;1;0;0;1;1;0;0;0;1;0;319;;174;135;0;85
253.83;1140;20;20;0;2.92;64;0;40;30;0;49;5;0.43;1.0;1.0;0;0;128;0;30;2.5;0.0;1.49;2.8;345;128;14.7;15.0;0.09;1.02;0;1;0;0;1;1;0;0;0;1;0;318;;174;135;0;84
254.25;1063;19;19;0;2.8;64;0;39;30;0;48;4;0.41;1.0;1.0;0;0;128;0;31;2.38;0.0;1.44;2.5;345;128;14.7;13.9;0.09;0.946;0;1;0;0;1;1;0;0;0;1;0;310;;174;135;0;84
254.43;1063;19;19;0;2.83;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.46;2.5;345;128;14.7;15.1;0.06;1.027;0;1;0;0;1;1;0;0;0;1;0;314;;173;135;0;83
254.83;1101;20;20;0;2.93;65;0;40;30;0;49;5;0.43;1.0;1.0;0;0;128;0;30;2.5;0.0;1.5;2.7;345;128;14.7;15.0;0.09;1.02;0;1;0;0;1;1;0;0;0;1;0;318;;173;135;0;84
255.25;1050;20;20;0;2.9;66;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.5;0.0;1.49;2.5;345;128;14.7;14.7;0.08;1.0;0;1;0;0;1;1;0;0;0;1;0;314;;172;135;0;84
255.65;1063;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.9;0.01;1.082;0;1;0;0;1;1;0;0;0;1;0;311;;174;135;0;84
256.04;1063;19;19;0;2.8;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.44;2.5;345;128;14.7;15.2;0.09;1.034;0;1;0;0;1;1;0;0;0;1;0;313;;174;135;0;84
256.44;1101;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.46;2.6;345;128;14.7;14.5;0.06;0.986;0;1;0;0;1;1;0;0;0;1;0;316;;174;135;0;85
256.84;1089;19;19;0;2.85;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.46;2.6;345;128;14.7;14.9;0.1;1.014;0;1;0;0;1;1;0;0;0;1;0;315;;174;134;0;84
257.25;1063;19;19;0;2.82;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.45;2.5;345;128;14.7;14.7;0.09;1.0;0;1;0;0;1;1;0;0;0;1;0;314;;174;134;0;85
257.67;1037;20;20;0;2.92;64;0;40;30;0;49;4;0.41;1.0;1.0;0;0;128;0;30;2.5;0.0;1.49;2.5;345;128;14.7;14.7;0.03;1.0;0;1;0;0;1;1;0;0;0;1;0;318;;174;134;0;85
258.07;1063;21;21;0;3.05;66;0;40;30;0;50;5;0.43;1.0;1.0;0;0;128;0;30;2.62;0.0;1.55;2.7;345;128;14.7;15.6;0.01;1.061;0;1;0;0;1;1;0;0;0;1;0;326;;171;134;0;84
258.46;1101;21;21;0;2.97;64;0;40;30;0;49;5;0.43;1.0;1.0;0;0;128;0;30;2.62;0.0;1.51;2.7;345;128;14.7;14.4;0.09;0.98;0;1;0;0;1;1;0;0;0;1;0;318;;174;134;0;77
258.85;1089;19;19;0;2.82;64;0;39;30;0;48;4;0.41;1.0;1.0;0;0;128;0;31;2.38;0.0;1.45;2.6;345;128;14.7;15.0;0.01;1.02;0;1;0;0;1;1;0;0;0;1;0;310;;174;134;0;84
259.25;1114;20;20;0;2.87;64;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.5;0.0;1.47;2.7;345;128;14.7;14.2;0.09;0.966;0;1;0;0;1;1;0;0;0;1;0;315;;174;134;0;85
259.67;1089;19;19;0;2.86;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.47;2.6;345;128;14.7;14.2;0.08;0.966;0;1;0;0;1;1;0;0;0;1;0;311;;173;134;0;84
260.08;1089;19;19;0;2.87;66;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.48;2.6;345;128;14.7;15.5;0.03;1.054;0;1;0;0;1;1;0;0;0;1;0;310;;172;134;1;84
260.47;1140;20;20;0;2.93;65;0;40;30;0;48;5;0.42;1.0;1.0;0;0;128;0;30;2.5;0.0;1.5;2.8;345;128;14.7;13.9;0.09;0.946;0;1;0;0;1;1;0;0;0;1;0;313;;173;134;9;84
260.67;1063;19;19;0;2.81;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.45;2.5;345;128;14.7;14.5;0.09;0.986;0;1;0;0;1;1;0;0;0;1;0;309;;173;134;16;84
261.07;1063;19;19;0;2.78;65;0;40;30;0;48;4;0.41;1.0;1.0;0;0;128;0;30;2.38;0.0;1.44;2.5;345;128;14.7;14.6;0.02;0.993;0;1;0;0;1;1;0;0;0;1;0;310;;173;134;15;84
261.47;1101;20;20;0;2.88;65;0;41;29;0;48;4;0.41;1.0;1.0;0;0;130;0;29;2.5;0.0;1.48;2.6;345;128;14.7;13.9;0.1;0.946;0;1;0;0;1;1;0;0;0;1;0;314;;173;133;15;84
261.86;1089;19;19;0;2.86;65;0;41;29;0;48;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.47;2.6;345;128;14.7;14.7;0.02;1.0;0;1;0;0;1;1;0;0;0;1;0;316;;173;133;9;85
262.28;1012;19;19;0;2.77;64;0;41;29;0;49;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.43;2.3;345;128;14.7;16.2;0.01;1.102;0;1;0;0;1;1;0;0;0;1;0;317;;174;133;4;40
262.66;1422;46;46;0;5.55;64;0;22;48;0;69;13;0.62;1.0;1.0;0;0;130;0;48;5.75;0.0;2.54;6.6;345;128;14.7;14.1;0.08;0.959;0;1;0;0;1;1;0;0;0;1;0;472;;175;133;0;106
263.08;1588;17;17;0;2.62;64;0;33;37;0;43;6;0.44;1.0;1.0;0;0;130;0;37;2.12;0.0;1.37;3.5;345;128;14.7;11.6;0.02;0.789;0;1;0;0;1;1;0;0;0;1;0;272;;175;133;24;50
263.48;1306;17;17;0;2.52;64;0;38;32;0;43;5;0.4;1.0;1.0;0;0;130;0;32;2.12;0.0;1.33;2.7;345;128;14.7;12.2;0.1;0.83;0;1;0;0;1;1;0;0;0;1;0;276;;174;133;25;81
263.88;1178;18;18;0;2.67;64;0;40;30;0;45;4;0.41;1.0;1.0;0;0;130;0;30;2.25;0.0;1.39;2.6;345;128;14.7;13.0;0.03;0.884;0;1;0;0;1;1;0;0;0;1;0;291;;174;133;24;83
264.29;1114;24;24;1;3.33;65;0;40;30;0;53;6;0.47;1.0;1.0;0;0;130;0;30;3.0;0.6;1.66;3.1;345;128;14.7;15.8;0.01;1.075;0;1;0;0;1;1;0;0;0;1;0;347;;173;133;21;88
264.67;1319;21;21;0;2.97;64;0;37;32;0;48;6;0.45;1.0;1.0;0;0;130;0;33;2.62;0.0;1.51;3.3;345;128;14.7;14.1;0.02;0.959;0;1;0;0;1;1;0;0;0;1;0;313;;174;133;1;84
265.09;1255;17;17;0;2.57;64;0;39;31;0;44;5;0.4;1.0;1.0;0;0;130;0;31;2.12;0.0;1.35;2.7;345;128;14.7;13.8;0.02;0.939;0;1;0;0;1;1;0;0;0;1;0;284;;175;132;19;82
265.48;1140;17;17;0;2.62;64;0;40;30;0;45;4;0.4;1.0;1.0;0;0;130;0;30;2.12;0.0;1.37;2.5;345;128;14.7;13.8;0.03;0.939;0;1;0;0;1;1;0;0;0;1;0;293;;174;132;23;82
265.89;1063;18;18;0;2.7;64;0;41;29;0;47;4;0.4;1.0;1.0;0;0;130;0;29;2.25;0.0;1.4;2.4;345;128;14.7;13.6;0.01;0.925;0;1;0;0;1;1;0;0;0;1;0;306;;173;132;22;41
266.29;999;19;19;0;2.83;67;0;41;29;0;49;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.47;2.4;345;128;14.7;16.0;0.04;1.088;0;1;0;0;1;1;0;0;0;1;0;318;;170;132;19;85
266.69;999;20;20;0;2.88;66;0;41;29;0;49;4;0.41;1.0;1.0;0;0;130;0;29;2.5;0.0;1.48;2.4;345;128;14.7;16.1;0.02;1.095;0;1;0;0;1;1;0;0;0;1;0;322;;171;132;5;85
266.9;1012;20;20;0;2.87;64;0;41;29;0;49;4;0.41;1.0;1.0;0;0;130;0;29;2.5;0.0;1.47;2.4;345;128;14.7;16.0;0.02;1.088;0;1;0;0;1;1;0;0;0;1;0;323;;174;132;0;41
267.29;1089;20;20;0;2.87;64;0;41;29;0;49;4;0.42;1.0;1.0;0;0;130;0;29;2.5;0.0;1.47;2.6;345;128;14.7;15.6;0.04;1.061;0;1;0;0;1;1;0;0;0;1;0;319;;175;132;0;85
267.69;1089;19;19;0;2.82;64;0;41;29;0;48;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.45;2.6;345;128;14.7;14.7;0.02;1.0;0;1;0;0;1;1;0;0;0;1;0;316;;174;132;0;85
268.09;1101;20;20;0;2.85;64;0;41;29;0;48;5;0.41;1.0;1.0;0;0;130;0;29;2.5;0.0;1.46;2.6;345;128;14.7;14.7;0.04;1.0;0;1;0;0;1;1;0;0;0;1;0;314;;175;131;0;41
268.49;1050;18;18;0;2.72;64;0;41;29;0;47;4;0.4;1.0;1.0;0;0;130;0;29;2.25;0.0;1.41;2.4;345;128;14.7;14.1;0.02;0.959;0;1;0;0;1;1;0;0;0;1;0;306;;174;131;0;40
268.91;1037;19;19;0;2.77;64;0;41;29;0;48;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.43;2.4;345;128;14.7;15.0;0.06;1.02;0;1;0;0;1;1;0;0;0;1;0;309;;173;131;8;108
269.31;1037;19;19;0;2.78;65;0;41;29;0;48;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.44;2.4;345;128;14.7;14.3;0.03;0.973;0;1;0;0;1;1;0;0;0;1;0;313;;173;131;5;84
269.72;999;20;20;0;2.88;65;0;41;29;0;49;4;0.41;1.0;1.0;0;0;130;0;29;2.5;0.0;1.48;2.4;345;128;14.7;16.5;0.07;1.122;0;1;0;0;1;1;0;0;0;1;0;320;;173;131;0;85
270.11;1063;19;19;0;2.83;67;0;41;29;0;48;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.47;2.5;345;128;14.7;16.0;0.03;1.088;0;1;0;0;1;1;0;0;0;1;0;316;;170;131;0;85
270.5;999;19;19;0;2.8;66;0;41;29;0;48;4;0.4;1.0;1.0;0;0;130;0;29;2.38;0.0;1.45;2.3;345;128;14.7;14.6;0.01;0.993;0;1;0;0;1;1;0;0;0;1;0;316;;172;131;0;85
270.92;1012;19;19;0;2.82;64;0;41;29;0;49;4;0.41;1.0;1.0;0;0;130;0;29;2.38;0.0;1.45;2.4;345;128;14.7;15.7;0.06;1.068;0;1;0;0;1;1;0;0;0;1;0;322;;174;131;0;77
271.3;1703;31;31;0;3.97;64;0;21;37;0;55;11;0.54;1.0;1.0;0;0;130;0;49;3.88;0.0;1.91;5.6;345;128;14.7;11.8;0.02;0.803;0;1;0;0;1;1;0;0;0;1;0;362;;174;131;0;89
271.71;1537;16;16;0;2.52;66;0;35;35;0;42;5;0.41;1.0;1.0;0;0;130;0;35;2.0;0.0;1.34;3.2;345;128;14.7;10.4;0.07;0.707;0;1;0;0;1;1;0;0;0;1;0;270;;172;131;25;77
272.12;1281;17;17;0;2.62;66;0;39;31;0;44;5;0.41;1.0;1.0;0;0;130;0;31;2.12;0.0;1.38;2.8;345;128;14.7;11.3;0.06;0.769;0;1;0;0;1;1;0;0;0;1;0;285;;172;131;25;82
272.52;1140;18;18;0;2.71;65;0;40;30;0;46;4;0.41;1.0;1.0;0;0;130;0;30;2.25;0.0;1.41;2.6;345;128;14.7;12.9;0.03;0.878;0;1;0;0;1;1;0;0;0;1;0;296;;173;131;24;83
272.93;1089;19;19;0;2.73;65;0;42;28;0;47;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.42;2.5;345;128;14.7;15.0;0.07;1.02;0;1;0;0;1;1;0;0;0;1;0;308;;173;130;22;84
273.12;1050;19;19;0;2.82;66;0;42;28;0;48;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.46;2.5;345;128;14.7;14.3;0.05;0.973;0;1;0;0;1;1;0;0;0;1;0;315;;172;130;20;84
273.51;1037;20;20;0;2.91;65;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.5;0.0;1.49;2.5;345;128;14.7;15.3;0.07;1.041;0;1;0;0;1;1;0;0;0;1;0;320;;173;130;12;85
273.93;1037;20;20;0;2.85;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.5;0.0;1.46;2.5;345;128;14.7;15.5;0.06;1.054;0;1;0;0;1;1;0;0;0;1;0;318;;174;130;1;85
274.32;1037;19;19;0;2.82;64;0;42;28;0;48;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.45;2.4;345;128;14.7;14.7;0.03;1.0;0;1;0;0;1;1;0;0;0;1;0;315;;174;130;0;84
274.72;1012;19;19;0;2.82;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.45;2.4;345;128;14.7;15.1;0.06;1.027;0;1;0;0;1;1;0;0;0;1;0;317;;175;130;0;84
275.12;1204;31;31;5;4.3;64;0;19;51;0;59;8;0.52;1.0;1.0;0;0;131;0;51;3.88;2.9;2.04;4.3;345;128;14.7;15.7;0.03;1.068;0;1;0;0;1;0;0;0;0;1;0;392;;175;130;0;98
275.53;1614;20;20;0;2.87;64;0;32;36;0;44;7;0.45;1.0;1.0;0;0;131;0;38;2.5;0.0;1.47;3.9;345;128;14.7;12.8;0.07;0.871;0;1;0;0;1;1;0;0;0;1;0;283;;175;130;5;75
275.93;1383;17;17;0;2.56;65;0;38;32;0;43;5;0.41;1.0;1.0;0;0;131;0;32;2.12;0.0;1.35;3.0;345;128;14.7;12.3;0.04;0.837;0;1;0;0;1;1;0;0;0;1;0;274;;173;130;25;81
276.32;1178;18;18;0;2.63;65;0;41;29;0;45;4;0.41;1.0;1.0;0;0;131;0;29;2.25;0.0;1.38;2.6;345;128;14.7;14.0;0.07;0.952;0;1;0;0;1;1;0;0;0;1;0;290;;173;130;24;82
276.74;1037;18;18;0;2.68;65;0;42;28;0;47;4;0.4;1.0;1.0;0;0;131;0;28;2.25;0.0;1.4;2.3;345;128;14.7;14.3;0.08;0.973;0;1;0;0;1;1;0;0;0;1;0;305;;173;129;23;84
277.13;1012;19;19;0;2.78;65;0;42;28;0;48;4;0.4;1.0;1.0;0;0;131;0;28;2.38;0.0;1.44;2.3;345;128;14.7;14.4;0.04;0.98;0;1;0;0;1;1;0;0;0;1;0;316;;173;129;19;84
277.54;1037;20;20;0;2.86;65;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.5;0.0;1.47;2.5;345;128;14.7;15.6;0.09;1.061;0;1;0;0;1;1;0;0;0;1;0;320;;173;129;6;85
277.93;1012;19;19;0;2.8;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.44;2.4;345;128;14.7;16.4;0.05;1.116;0;1;0;0;1;1;0;0;0;1;0;317;;174;129;0;85
278.33;1037;19;19;0;2.82;64;0;42;28;0;48;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.45;2.4;345;128;14.7;15.1;0.08;1.027;0;1;0;0;1;1;0;0;0;1;0;316;;175;129;0;84
278.74;1050;20;20;0;2.87;64;0;42;28;0;49;4;0.42;1.0;1.0;0;0;131;0;28;2.5;0.0;1.47;2.5;345;128;14.7;14.5;0.06;0.986;0;1;0;0;1;1;0;0;0;1;0;317;;175;129;0;84
279.14;1012;20;20;0;2.85;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.5;0.0;1.46;2.4;345;128;14.7;15.5;0.09;1.054;0;1;0;0;1;1;0;0;0;1;0;320;;175;129;0;84
279.34;1063;20;20;0;2.85;64;0;42;28;0;49;4;0.42;1.0;1.0;0;0;131;0;28;2.5;0.0;1.46;2.5;345;128;14.7;14.7;0.08;1.0;0;1;0;0;1;1;0;0;0;1;0;317;;175;129;0;85
279.74;1037;19;19;0;2.77;64;0;42;28;0;48;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.43;2.4;345;128;14.7;14.9;0.06;1.014;0;1;0;0;1;1;0;0;0;1;0;315;;175;129;0;84
280.14;1012;19;19;0;2.75;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;131;0;28;2.38;0.0;1.42;2.3;345;128;14.7;16.1;0.09;1.095;0;1;0;0;1;1;0;0;0;1;0;315;;174;129;0;84
280.54;1012;19;19;0;2.8;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;131;0;28;2.38;0.0;1.44;2.4;345;128;14.7;15.3;0.08;1.041;0;1;0;0;1;1;0;0;0;1;0;316;;174;129;0;85
280.95;1012;20;20;0;2.85;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.5;0.0;1.46;2.4;345;128;14.7;15.3;0.06;1.041;0;1;0;0;1;1;0;0;0;1;0;319;;174;129;0;85
281.35;1037;19;19;0;2.81;65;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.38;0.0;1.45;2.4;345;128;14.7;15.6;0.1;1.061;0;1;0;0;1;1;0;0;0;1;0;317;;173;129;0;85
281.75;1012;19;19;0;2.77;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;131;0;28;2.38;0.0;1.43;2.3;345;128;14.7;15.0;0.09;1.02;0;1;0;0;1;1;0;0;0;1;0;316;;174;129;0;85
282.14;1012;20;20;0;2.87;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;131;0;28;2.5;0.0;1.47;2.4;345;128;14.7;14.5;0.06;0.986;0;1;0;0;1;1;0;0;0;1;0;319;;174;129;0;85
282.55;1037;20;20;0;2.85;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.46;2.5;345;128;14.7;16.2;0.1;1.102;0;1;0;0;1;1;0;0;0;1;0;319;;173;129;0;41
282.97;999;19;19;0;2.77;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;133;0;28;2.38;0.0;1.43;2.3;345;128;14.7;15.9;0.1;1.082;0;1;0;0;1;1;0;0;0;1;0;316;;174;128;0;85
283.36;1037;20;20;0;2.85;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.46;2.5;345;128;14.7;15.0;0.07;1.02;0;1;0;0;1;1;0;0;0;1;0;321;;174;128;0;85
283.76;986;19;19;0;2.8;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.38;0.0;1.44;2.3;345;128;14.7;16.3;0.0;1.109;0;1;0;0;1;1;0;0;0;1;0;317;;174;128;0;84
284.16;1037;20;20;0;2.87;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.47;2.5;345;128;14.7;16.1;0.08;1.095;0;1;0;0;1;1;0;0;0;1;0;321;;174;128;0;85
284.57;999;19;19;0;2.8;66;0;42;28;0;48;4;0.4;1.0;1.0;0;0;133;0;28;2.38;0.0;1.45;2.3;345;128;14.7;14.4;0.03;0.98;0;1;0;0;1;1;0;0;0;1;0;315;;172;128;0;41
284.96;1037;20;20;0;2.85;64;0;42;28;0;48;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.46;2.5;345;128;14.7;14.5;0.1;0.986;0;1;0;0;1;1;0;0;0;1;0;316;;174;128;0;84
285.37;1037;19;19;0;2.81;65;0;42;28;0;48;4;0.41;1.0;1.0;0;0;133;0;28;2.38;0.0;1.45;2.4;345;128;14.7;15.0;0.1;1.02;0;1;0;0;1;1;0;0;0;1;0;315;;173;128;0;84
285.58;948;18;18;0;2.72;64;0;42;28;0;48;4;0.39;1.0;1.0;0;0;133;0;28;2.25;0.0;1.41;2.1;345;128;14.7;14.2;0.09;0.966;0;1;0;0;1;1;0;0;0;1;0;314;;174;128;0;85
285.96;973;19;19;0;2.85;66;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.38;0.0;1.47;2.3;345;128;14.7;15.9;0.01;1.082;0;1;0;0;1;1;0;0;0;1;0;318;;172;128;0;84
286.38;999;20;20;0;2.87;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.47;2.4;345;128;14.7;14.7;0.01;1.0;0;1;0;0;1;1;0;0;0;1;0;320;;174;128;0;85
286.77;986;19;19;0;2.76;65;0;42;28;0;48;4;0.4;1.0;1.0;0;0;133;0;28;2.38;0.0;1.43;2.3;345;128;14.7;15.2;0.08;1.034;0;1;0;0;1;1;0;0;0;1;0;315;;173;128;0;84
287.17;999;20;20;0;2.85;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.46;2.4;345;128;14.7;15.4;0.02;1.048;0;1;0;0;1;1;0;0;0;1;0;321;;174;128;0;85
287.59;973;19;19;0;2.85;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.38;0.0;1.46;2.3;345;128;14.7;15.9;0.02;1.082;0;1;0;0;1;1;0;0;0;1;0;320;;174;127;0;85
287.98;986;19;19;0;2.77;64;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.38;0.0;1.43;2.3;345;128;14.7;15.4;0.1;1.048;0;1;0;0;1;1;0;0;0;1;0;317;;174;127;0;41
288.39;999;19;19;0;2.72;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;133;0;28;2.38;0.0;1.41;2.3;345;128;14.7;14.6;0.04;0.993;0;1;0;0;1;1;0;0;0;1;0;313;;174;127;0;84
288.77;1012;18;19;0;2.72;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;133;0;28;2.25;0.0;1.41;2.3;345;128;14.7;15.0;0.1;1.02;0;1;0;0;1;1;0;0;0;1;0;314;;174;127;0;84
289.18;1012;19;19;0;2.75;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;133;0;28;2.38;0.0;1.42;2.3;345;128;14.7;15.6;0.09;1.061;0;1;0;0;1;1;0;0;0;1;0;313;;174;127;0;84
289.59;999;19;19;0;2.77;64;0;42;28;0;48;4;0.4;1.0;1.0;0;0;133;0;28;2.38;0.0;1.43;2.3;345;128;14.7;15.1;0.03;1.027;0;1;0;0;1;1;0;0;0;1;0;315;;174;127;0;85
290.0;986;20;20;0;2.87;66;0;42;28;0;49;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.48;2.4;345;128;14.7;16.0;0.01;1.088;0;1;0;0;1;1;0;0;0;1;0;322;;171;127;0;85
290.39;973;20;20;0;2.93;65;0;42;28;0;50;4;0.41;1.0;1.0;0;0;133;0;28;2.5;0.0;1.5;2.4;345;128;14.7;16.3;0.04;1.109;0;1;0;0;1;1;0;0;0;1;0;326;;173;127;0;85
290.78;948;19;19;0;2.8;64;0;42;28;0;49;4;0.4;1.0;1.0;0;0;133;0;28;2.38;0.0;1.44;2.2;345;128;14.7;15.3;0.02;1.041;0;1;0;0;1;1;0;0;0;1;0;318;;174;127;0;85
291.19;1037;19;19;0;2.78;65;0;43;27;0;48;4;0.41;1.0;1.0;0;0;135;0;27;2.38;0.0;1.44;2.4;345;128;14.7;14.9;0.01;1.014;0;1;0;0;1;1;0;0;0;1;0;316;;173;126;0;85
291.59;973;19;19;0;2.8;64;0;43;27;0;48;4;0.4;1.0;1.0;0;0;135;0;27;2.38;0.0;1.44;2.3;345;128;14.7;16.5;0.04;1.122;0;1;0;0;1;1;0;0;0;1;0;315;;174;126;0;84
291.8;948;19;19;0;2.82;66;0;43;27;0;49;4;0.4;1.0;1.0;0;0;135;0;27;2.38;0.0;1.46;2.2;345;128;14.7;14.4;0.04;0.98;0;1;0;0;1;1;0;0;0;1;0;317;;171;126;0;85
292.18;948;18;18;0;2.73;65;0;43;27;0;48;4;0.39;1.0;1.0;0;0;135;0;27;2.25;0.0;1.42;2.2;345;128;14.7;14.4;0.11;0.98;0;1;0;0;1;1;0;0;0;1;0;315;;173;126;0;85
292.61;973;19;19;0;2.85;66;0;43;27;0;49;4;0.41;1.0;1.0;0;0;135;0;27;2.38;0.0;1.47;2.3;345;128;14.7;15.8;0.06;1.075;0;1;0;0;1;1;0;0;0;1;0;317;;171;126;0;85
